rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202103016741086,LIVST,,23:30,,,23:30,,,,,,,,,false,,,23:29,,
202103016741086,BTHNLGR,,,,23:33,,,,,,,false,,,,,23:32,,,
202103016741086,BOWJ,,,,23:35,,,,,,,false,,,,,23:34,,,
202103016741086,STFD,,23:38,23:37:30,,23:38:30,,,false,,,,,,false,23:36,,23:38,,
202103016741086,MRYLAND,,,,23:40,,,,,,,false,,,,,23:38,,,
202103016741086,FRSTGTJ,,,,23:41,,,,,,,false,,,,,23:39,,,
202103016741086,ILFORD,,,,23:42:30,,,,,,,false,,,,,23:40,,,
202103016741086,MANRPK,,,,23:41:30,,,,,23:40,,false,,,,,,,,
202103016741086,SVNKNGS,,,,23:43,,,,,,,false,,,,,23:41,,,
202103016741086,GODMAYS,,,,23:43:30,,,,,,,false,,,,,23:42,,,
202103016741086,CHDWLHT,,,,23:44,,,,,,,false,,,,,23:42,,,
202103016741086,GIDEAPK,,,,23:47,,,,,,,false,,,,,23:45,,,
202103016741086,ROMFORD,,,,23:46,,,,,,,false,,,,,23:45,,,
202103016741086,HRLDWOD,,,,23:48,,,,,,,false,,,,,23:47,,,
202103016741086,BRTWOOD,,,,23:51,,,,,,,false,,,,,23:49,,,
202103016741086,SHENFLD,,,,23:53:30,,,,,,,false,,,,,23:50,,,
202103016741086,CHLMSFD,00:02,00:03,00:02,,00:03:30,,,false,,,,,,false,23:58,,00:02,,
202103016741086,WITHAME,,,,00:11:30,,,,,,,false,,,,,00:10,,,
202103016741086,MRKSTEY,,,,00:16:30,,,,,,,false,,,,,00:15,,,
202103016741086,CLCHSTR,00:22,00:23,00:22,,00:24,,,false,,,,,,false,00:20,,00:22,,
202103016741086,MANNGTR,00:31,00:32,00:31:30,,00:33:30,,,false,,,,,,false,00:30,,00:32,,
202103016741086,IPSWHJN,,,,00:41:30,,,,,,,false,,,,,00:39,,,
202103016741086,IPSWICH,00:44,00:45,00:43:30,,00:45:30,,,false,,,,,,false,00:41,,00:44,,
202103016741086,IPSWESJ,,,,00:47,,,,,,,false,,,,,00:46,,,
202103016741086,IPSWEPJ,,,,00:48,,,,,,,false,,,,,00:47,,,
202103016741086,STWMRKT,00:56,00:57,00:55:30,,00:57:30,,,false,,,,,,false,00:54,,00:55,,
202103016741086,HAGHLYJ,,,,01:00:30,,,,,,,false,,,,,00:59,,,
202103016741086,DISS,01:09,01:11,01:09,,01:11,,,false,,,,,,false,01:07,,01:10,,
202103016741086,TROWSEJ,,,,01:33,,,,,,,false,,,,,01:24,,,
202103016741086,TRWSSBJ,,,,01:34,,,,,01:25,,false,,,,,,,,
202103016741086,NRCHTPJ,,,,01:34:30,,,,,,,false,,,,,01:25,,,
202103016741086,NRCH,01:36,,01:36,,,,,false,,,,,,,01:26,,,,
202103017171025,LIVST,,06:25,,,06:25,,,,,,,,,false,,,06:24,,
202103017171025,BTHNLGR,,,,06:28,,,,,,,false,,,,,06:27,,,
202103017171025,BOWJ,,,,06:30,,,,,,,false,,,,,06:29,,,
202103017171025,STFD,,06:33,06:32:30,,06:33:30,,,false,,,,,,false,06:31,,06:32,,
202103017171025,MRYLAND,,,,06:35,,,,,,,false,,,,,06:33,,,
202103017171025,FRSTGTJ,,,,06:36,,,,,,,false,,,,,06:35,,,
202103017171025,MANRPK,,,,06:36:30,,,,,06:35,,false,,,,,,,,
202103017171025,ILFORD,,,,06:37:30,,,,,,,false,,,,,06:36,,,
202103017171025,SVNKNGS,,,,06:38,,,,,,,false,,,,,06:37,,,
202103017171025,GODMAYS,,,,06:38:30,,,,,,,false,,,,,06:37,,,
202103017171025,CHDWLHT,,,,06:39,,,,,,,false,,,,,06:38,,,
202103017171025,GIDEAPK,,,,06:42,,,,,,,false,,,,,06:40,,,
202103017171025,ROMFORD,,,,06:41,,,,,,,false,,,,,06:40,,,
202103017171025,HRLDWOD,,,,06:43,,,,,,,false,,,,,06:42,,,
202103017171025,BRTWOOD,,,,06:46,,,,,,,false,,,,,06:45,,,
202103017171025,SHENFLD,,,,06:48:30,,,,,,,false,,,,,06:46,,,
202103017171025,CHLMSFD,06:57,06:58,06:57,,06:58:30,,,false,,,,,,false,06:56,,06:58,,
202103017171025,WITHAME,07:09,07:09,07:08:30,,07:09:30,,,false,,,,,,false,07:06,,07:09,,
202103017171025,MRKSTEY,,,,07:16,,,,,,,false,,,,,07:16,,,
202103017171025,CLCHSTR,07:22,07:23,07:21:30,,07:23,,,false,,,,,,false,07:21,,07:22,,
202103017171025,MANNGTR,07:31,07:31,07:30:30,,07:31:30,,,false,,,,,,false,07:30,,07:31,,
202103017171025,IPSWHJN,,,,07:39:30,,,,,,,false,,,,,07:39,,,
202103017171025,IPSWICH,07:42,07:44,07:42,,07:44,,,false,,,,,,false,07:42,,07:44,,
202103017171025,IPSWESJ,,,,07:46,,,,,,,false,,,,,07:45,,,
202103017171025,IPSWEPJ,,,,07:47,,,,,,,false,,,,,07:46,,,
202103017171025,STWMRKT,07:55,07:55,07:54:30,,07:55:30,,,false,,,,,,false,07:54,,07:54,,
202103017171025,HAGHLYJ,,,,07:58:30,,,,,,,false,,,,,07:58,,,
202103017171025,DISS,08:07,08:08,08:07,,08:08,,,false,,,,,,false,08:07,,08:08,,
202103017171025,TROWSEJ,,,,08:24,,,,,,,false,,,,,08:23,,,
202103017171025,TRWSSBJ,,,,08:25,,,,,,,false,,,,,08:24,,,
202103017171025,NRCHTPJ,,,,08:25:30,,,,,,,false,,,,,08:25,,,
202103017171025,NRCH,08:27,,08:27,,,,,false,,,,,,,08:26,,,,
202103017171029,LIVST,,07:00,,,07:00,,,,,,,,,false,,,06:59,,
202103017171029,BTHNLGR,,,,07:03,,,,,,,false,,,,,07:02,,,
202103017171029,BOWJ,,,,07:05,,,,,,,false,,,,,07:04,,,
202103017171029,STFD,,,,07:06,,,,,,,false,,,,,07:05,,,
202103017171029,MRYLAND,,,,07:06:30,,,,,,,false,,,,,07:05,,,
202103017171029,FRSTGTJ,,,,07:07:30,,,,,,,false,,,,,07:06,,,
202103017171029,MANRPK,,,,07:08,,,,,07:07,,false,,,,,,,,
202103017171029,ILFORD,,,,07:09,,,,,,,false,,,,,07:11,,,
202103017171029,SVNKNGS,,,,07:09:30,,,,,,,false,,,,,07:18,,,
202103017171029,GODMAYS,,,,07:10,,,,,,,false,,,,,07:20,,,
202103017171029,CHDWLHT,,,,07:10:30,,,,,,,false,,,,,07:22,,,
202103017171029,ROMFORD,,,,07:12,,,,,,,false,,,,,07:26,,,574
202103017171029,GIDEAPK,,,,07:13:30,,,,,,,false,,,,,07:30,,,574
202103017171029,HRLDWOD,,,,07:15,,,,,,,false,,,,,07:34,,,574
202103017171029,BRTWOOD,,,,07:18,,,,,,,false,,,,,07:37,,,574
202103017171029,SHENFLD,,07:22,07:21,,07:22,,,false,,,,,,false,07:38,,07:39,,574
202103017171029,CHLMSFD,,,,07:30:30,,,,,,,false,,,,,07:48,,,574
202103017171029,WITHAME,,,,07:37:30,,,,,,,false,,,,,07:54,,,574
202103017171029,MRKSTEY,,,,07:42:30,,,,,,,false,,,,,07:58,,,574
202103017171029,CLCHSTR,07:48,07:48,07:48,,07:49:30,,,false,,,,,,false,08:02,,08:03,,574
202103017171029,MANNGTR,07:56,07:57,07:57,,07:58:30,,,false,,,,,,false,08:09,,08:10,,574
202103017171029,IPSWHJN,,,,08:06:30,,,,,,,false,,,,,08:16,,,574
202103017171029,IPSWICH,08:08,08:12,08:08:30,,08:13:30,,,false,,,,,,false,08:19,,08:19,,574
202103017171029,IPSWESJ,,,,08:15,,,,,,,false,,,,,08:21,,,574
202103017171029,IPSWEPJ,,,,08:16,,,,,,,false,,,,,08:22,,,574
202103017171029,STWMRKT,08:23,08:23,08:23:30,,08:24:30,,,false,,,,,,false,08:29,,08:29,,574
202103017171029,HAGHLYJ,,,,08:27:30,,,,,,,false,,,,,08:32,,,574
202103017171029,DISS,08:35,08:36,08:36,,08:37,,,false,,,,,,false,08:40,,08:41,,574
202103017171029,TROWSEJ,,,,08:53,,,,,,,false,,,,,08:54,,,574
202103017171029,TRWSSBJ,,,,08:54,,,,,,,false,,,,,08:55,,,574
202103017171029,NRCHTPJ,,,,08:54:30,,,,,,,false,,,,,08:56,,,574
202103017171029,NRCH,08:56,,08:56,,,,,false,,,,,,,08:57,,,,574
202103017171033,LIVST,,07:30,,,07:30,,,,,,,,,false,,,07:29,,
202103017171033,BTHNLGR,,,,07:33,,,,,,,false,,,,,07:32,,,
202103017171033,BOWJ,,,,07:35,,,,,,,false,,,,,07:34,,,
202103017171033,STFD,,07:38,07:37:30,,07:38:30,,,false,,,,,,false,07:36,,07:38,,
202103017171033,MRYLAND,,,,07:40,,,,,,,false,,,,,07:39,,,
202103017171033,FRSTGTJ,,,,07:41,,,,,,,false,,,,,07:40,,,
202103017171033,ILFORD,,,,07:42:30,,,,,,,false,,,,,07:41,,,
202103017171033,MANRPK,,,,07:41:30,,,,,07:41,,false,,,,,,,,
202103017171033,SVNKNGS,,,,07:43,,,,,,,false,,,,,07:45,,,
202103017171033,GODMAYS,,,,07:43:30,,,,,,,false,,,,,07:47,,,
202103017171033,CHDWLHT,,,,07:44,,,,,,,false,,,,,07:49,,,
202103017171033,ROMFORD,,,,07:46,,,,,,,false,,,,,07:55,,,574
202103017171033,GIDEAPK,,,,07:47,,,,,,,false,,,,,08:02,,,574
202103017171033,HRLDWOD,,,,07:48,,,,,,,false,,,,,08:08,,,574
202103017171033,BRTWOOD,,,,07:51,,,,,,,false,,,,,08:11,,,574
202103017171033,SHENFLD,,,,07:53:30,,,,,,,false,,,,,08:12,,,574
202103017171033,CHLMSFD,08:02,08:03,08:02,,08:03:30,,,false,,,,,,false,08:20,,08:22,,574
202103017171033,WITHAME,,,,08:11:30,,,,,,,false,,,,,08:30,,,574
202103017171033,MRKSTEY,,,,08:16:30,,,,,,,false,,,,,08:37,,,574
202103017171033,CLCHSTR,08:22,08:23,08:22,,08:24,,,false,,,,,,false,08:43,,08:44,,574
202103017171033,MANNGTR,08:31,08:31,08:31:30,,08:32:30,,,false,,,,,,false,08:51,,08:52,,574
202103017171033,IPSWHJN,,,,08:40:30,,,,,,,false,,,,,08:59,,,574
202103017171033,IPSWICH,08:43,08:44,08:42:30,,08:44:30,,,false,,,,,,false,09:01,,09:02,,574
202103017171033,IPSWESJ,,,,08:46,,,,,,,false,,,,,09:04,,,574
202103017171033,IPSWEPJ,,,,08:47,,,,,,,false,,,,,09:04,,,574
202103017171033,STWMRKT,08:55,08:55,08:54:30,,08:55:30,,,false,,,,,,false,09:12,,09:12,,574
202103017171033,HAGHLYJ,,,,08:58:30,,,,,,,false,,,,,09:15,,,574
202103017171033,DISS,09:07,09:08,09:07,,09:08,,,false,,,,,,false,09:24,,09:24,,574
202103017171033,TROWSEJ,,,,09:24,,,,,,,false,,,,,09:38,,,574
202103017171033,TRWSSBJ,,,,09:25,,,,,,,false,,,,,09:39,,,574
202103017171033,NRCHTPJ,,,,09:25:30,,,,,,,false,,,,,09:40,,,574
202103017171033,NRCH,09:27,,09:27,,,,,false,,,,,,,09:41,,,,574
202103017171039,LIVST,,08:30,,,08:30,,,,,,,,,false,,,08:29,,
202103017171039,BTHNLGR,,,,08:33,,,,,,,false,,,,,08:32,,,
202103017171039,BOWJ,,,,08:35,,,,,,,false,,,,,08:34,,,
202103017171039,STFD,,08:38,08:37:30,,08:38:30,,,false,,,,,,false,08:35,,08:38,,
202103017171039,MRYLAND,,,,08:40,,,,,,,false,,,,,08:39,,,
202103017171039,FRSTGTJ,,,,08:41:30,,,,,,,false,,,,,08:40,,,
202103017171039,MANRPK,,,,08:42,,,,,08:40,,false,,,,,,,,
202103017171039,ILFORD,,,,08:43,,,,,,,false,,,,,08:41,,,
202103017171039,SVNKNGS,,,,08:43:30,,,,,,,false,,,,,08:42,,,
202103017171039,GODMAYS,,,,08:44,,,,,,,false,,,,,08:42,,,
202103017171039,CHDWLHT,,,,08:44:30,,,,,,,false,,,,,08:43,,,
202103017171039,GIDEAPK,,,,08:47:30,,,,,,,false,,,,,08:45,,,
202103017171039,ROMFORD,,,,08:46,,,,,,,false,,,,,08:45,,,
202103017171039,HRLDWOD,,,,08:48,,,,,,,false,,,,,08:47,,,
202103017171039,BRTWOOD,,,,08:52,,,,,,,false,,,,,08:50,,,
202103017171039,SHENFLD,,,,08:54:30,,,,,,,false,,,,,08:52,,,
202103017171039,CHLMSFD,09:03,09:03,09:03,,09:04,,,false,,,,,,false,09:04,,09:05,,
202103017171039,WITHAME,,,,09:12,,,,,,,false,,,,,09:15,,,
202103017171039,MRKSTEY,,,,09:17,,,,,,,false,,,,,09:22,,,
202103017171039,CLCHSTR,09:23,09:23,09:22:30,,09:24,,,false,,,,,,false,09:28,,09:28,,666
202103017171039,MANNGTR,09:31,09:31,09:31:30,,09:32:30,,,false,,,,,,false,09:35,,09:36,,666
202103017171039,IPSWHJN,,,,09:40:30,,,,,,,false,,,,,09:43,,,666
202103017171039,IPSWICH,09:43,09:44,09:42:30,,09:44:30,,,false,,,,,,false,09:45,,09:46,,666
202103017171039,IPSWESJ,,,,09:46,,,,,,,false,,,,,09:47,,,666
202103017171039,IPSWEPJ,,,,09:47,,,,,,,false,,,,,09:48,,,666
202103017171039,STWMRKT,09:55,09:55,09:54:30,,09:55:30,,,false,,,,,,false,09:55,,09:55,,666
202103017171039,HAGHLYJ,,,,09:58:30,,,,,,,false,,,,,09:59,,,666
202103017171039,DISS,10:07,10:08,10:07,,10:08,,,false,,,,,,false,10:07,,10:08,,666
202103017171039,TROWSEJ,,,,10:24,,,,,,,false,,,,,10:22,,,666
202103017171039,TRWSSBJ,,,,10:25,,,,,,,false,,,,,10:23,,,666
202103017171039,NRCHTPJ,,,,10:25:30,,,,,,,false,,,,,10:23,,,666
202103017171039,NRCH,10:27,,10:27,,,,,false,,,,,,,10:25,,,,666
202103017171049,LIVST,,09:30,,,09:30,,,,,,,,,false,,,09:29,,
202103017171049,BTHNLGR,,,,09:33,,,,,,,false,,,,,09:32,,,
202103017171049,BOWJ,,,,09:35,,,,,,,false,,,,,09:34,,,
202103017171049,STFD,,09:38,09:37:30,,09:38:30,,,false,,,,,,false,09:36,,09:37,,
202103017171049,MRYLAND,,,,09:40,,,,,,,false,,,,,09:38,,,
202103017171049,FRSTGTJ,,,,09:41,,,,,,,false,,,,,09:39,,,
202103017171049,MANRPK,,,,09:41:30,,,,,09:39,,false,,,,,,,,
202103017171049,ILFORD,,,,09:42:30,,,,,,,false,,,,,09:40,,,
202103017171049,SVNKNGS,,,,09:43,,,,,,,false,,,,,09:41,,,
202103017171049,GODMAYS,,,,09:43:30,,,,,,,false,,,,,09:41,,,
202103017171049,CHDWLHT,,,,09:44,,,,,,,false,,,,,09:42,,,
202103017171049,GIDEAPK,,,,09:47,,,,,,,false,,,,,09:44,,,
202103017171049,ROMFORD,,,,09:46,,,,,,,false,,,,,09:44,,,
202103017171049,HRLDWOD,,,,09:48,,,,,,,false,,,,,09:46,,,
202103017171049,BRTWOOD,,,,09:51,,,,,,,false,,,,,09:48,,,
202103017171049,SHENFLD,,,,09:53:30,,,,,,,false,,,,,09:49,,,
202103017171049,CHLMSFD,10:02,10:03,10:02,,10:03:30,,,false,,,,,,false,09:57,,10:02,,
202103017171049,WITHAME,,,,10:11:30,,,,,,,false,,,,,10:09,,,
202103017171049,MRKSTEY,,,,10:16:30,,,,,,,false,,,,,10:14,,,
202103017171049,CLCHSTR,10:22,10:23,10:22,,10:24,,,false,,,,,,false,10:18,,10:22,,
202103017171049,MANNGTR,10:31,10:31,10:31:30,,10:32:30,,,false,,,,,,false,10:29,,10:31,,
202103017171049,IPSWHJN,,,,10:40:30,,,,,,,false,,,,,10:37,,,
202103017171049,IPSWICH,10:43,10:44,10:42:30,,10:44:30,,,false,,,,,,false,10:39,,10:43,,
202103017171049,IPSWESJ,,,,10:46,,,,,,,false,,,,,10:45,,,
202103017171049,IPSWEPJ,,,,10:47,,,,,,,false,,,,,10:45,,,
202103017171049,STWMRKT,10:55,10:55,10:54:30,,10:55:30,,,false,,,,,,false,10:53,,10:54,,
202103017171049,HAGHLYJ,,,,10:58:30,,,,,,,false,,,,,10:57,,,
202103017171049,DISS,11:07,11:08,11:07,,11:08,,,false,,,,,,false,11:05,,11:07,,
202103017171049,TROWSEJ,,,,11:24,,,,,,,false,,,,,11:21,,,
202103017171049,TRWSSBJ,,,,11:25,,,,,11:22,,false,,,,,,,,
202103017171049,NRCHTPJ,,,,11:25:30,,,,,,,false,,,,,11:22,,,
202103017171049,NRCH,11:27,,11:27,,,,,false,,,,,,,11:24,,,,
202103017171057,LIVST,,10:30,,,10:30,,,,,,,,,false,,,10:29,,
202103017171057,BTHNLGR,,,,10:33,,,,,,,false,,,,,10:32,,,
202103017171057,BOWJ,,,,10:35,,,,,,,false,,,,,10:34,,,
202103017171057,STFD,,10:38,10:37:30,,10:38:30,,,false,,,,,,false,10:36,,10:38,,
202103017171057,MRYLAND,,,,10:40,,,,,,,false,,,,,10:39,,,
202103017171057,FRSTGTJ,,,,10:41,,,,,,,false,,,,,10:40,,,
202103017171057,ILFORD,,,,10:42:30,,,,,,,false,,,,,10:40,,,
202103017171057,MANRPK,,,,10:41:30,,,,,10:40,,false,,,,,,,,
202103017171057,SVNKNGS,,,,10:43,,,,,,,false,,,,,10:41,,,
202103017171057,GODMAYS,,,,10:43:30,,,,,,,false,,,,,10:42,,,
202103017171057,CHDWLHT,,,,10:44,,,,,,,false,,,,,10:42,,,
202103017171057,GIDEAPK,,,,10:47,,,,,,,false,,,,,10:45,,,
202103017171057,ROMFORD,,,,10:46,,,,,,,false,,,,,10:45,,,
202103017171057,HRLDWOD,,,,10:48,,,,,,,false,,,,,10:46,,,
202103017171057,BRTWOOD,,,,10:51,,,,,,,false,,,,,10:48,,,
202103017171057,SHENFLD,,,,10:53:30,,,,,,,false,,,,,10:50,,,
202103017171057,CHLMSFD,11:02,11:03,11:03,,11:04:30,,,false,,,,,,false,11:02,,11:03,,
202103017171057,WITHAME,,,,11:12:30,,,,,,,false,,,,,11:10,,,
202103017171057,MRKSTEY,,,,11:17:30,,,,,,,false,,,,,11:16,,,
202103017171057,CLCHSTR,11:22,11:23,11:23,,11:24:30,,,false,,,,,,false,11:22,,11:23,,
202103017171057,MANNGTR,11:31,11:31,11:32,,11:33,,,false,,,,,,false,11:30,,11:32,,
202103017171057,IPSWHJN,,,,11:41,,,,,,,false,,,,,11:45,,,
202103017171057,IPSWICH,11:43,11:43,11:43,,11:44:30,,,false,,,,,,false,11:49,,11:49,,
202103017171057,IPSWESJ,,,,11:46,,,,,,,false,,,,,11:51,,,
202103017171057,IPSWEPJ,,,,11:47,,,,,,,false,,,,,11:52,,,
202103017171057,STWMRKT,11:54,11:54,11:54:30,,11:55:30,,,false,,,,,,false,11:59,,11:59,,
202103017171057,HAGHLYJ,,,,11:58:30,,,,,,,false,,,,,12:02,,,
202103017171057,DISS,12:06,12:07,12:07,,12:08,,,false,,,,,,false,12:10,,12:11,,
202103017171057,TROWSEJ,,,,12:24,,,,,,,false,,,,,12:24,,,
202103017171057,TRWSSBJ,,,,12:25,,,,,,,false,,,,,12:25,,,
202103017171057,NRCHTPJ,,,,12:25:30,,,,,,,false,,,,,12:26,,,
202103017171057,NRCH,12:27,,12:27,,,,,false,,,,,,,12:27,,,,
202103017171069,LIVST,,11:30,,,11:30,,,,,,,,,false,,,11:29,,
202103017171069,BTHNLGR,,,,11:33,,,,,,,false,,,,,11:32,,,
202103017171069,BOWJ,,,,11:35,,,,,,,false,,,,,11:34,,,
202103017171069,STFD,,11:38,11:37:30,,11:38:30,,,false,,,,,,false,11:36,,11:37,,
202103017171069,MRYLAND,,,,11:40,,,,,,,false,,,,,11:38,,,
202103017171069,FRSTGTJ,,,,11:41,,,,,,,false,,,,,11:39,,,
202103017171069,ILFORD,,,,11:42:30,,,,,,,false,,,,,11:40,,,
202103017171069,MANRPK,,,,11:41:30,,,,,11:40,,false,,,,,,,,
202103017171069,SVNKNGS,,,,11:43,,,,,,,false,,,,,11:42,,,
202103017171069,GODMAYS,,,,11:43:30,,,,,,,false,,,,,11:42,,,
202103017171069,CHDWLHT,,,,11:44,,,,,,,false,,,,,11:43,,,
202103017171069,GIDEAPK,,,,11:47,,,,,,,false,,,,,11:45,,,
202103017171069,ROMFORD,,,,11:46,,,,,,,false,,,,,11:45,,,
202103017171069,HRLDWOD,,,,11:48,,,,,,,false,,,,,11:47,,,
202103017171069,BRTWOOD,,,,11:51,,,,,,,false,,,,,11:49,,,
202103017171069,SHENFLD,,,,11:53:30,,,,,,,false,,,,,11:51,,,
202103017171069,CHLMSFD,12:02,12:03,12:02,,12:03:30,,,false,,,,,,false,11:59,,12:02,,
202103017171069,WITHAME,,,,12:11:30,,,,,,,false,,,,,12:09,,,
202103017171069,MRKSTEY,,,,12:16:30,,,,,,,false,,,,,12:14,,,
202103017171069,CLCHSTR,12:22,12:23,12:22,,12:24,,,false,,,,,,false,12:18,,12:22,,
202103017171069,MANNGTR,12:31,12:31,12:31:30,,12:32:30,,,false,,,,,,false,12:28,,12:30,,
202103017171069,IPSWHJN,,,,12:40:30,,,,,,,false,,,,,12:37,,,
202103017171069,IPSWICH,12:43,12:44,12:42:30,,12:44:30,,,false,,,,,,false,12:39,,12:43,,
202103017171069,IPSWESJ,,,,12:46,,,,,,,false,,,,,12:44,,,
202103017171069,IPSWEPJ,,,,12:47,,,,,,,false,,,,,12:45,,,
202103017171069,STWMRKT,12:55,12:55,12:54:30,,12:55:30,,,false,,,,,,false,12:53,,12:54,,
202103017171069,HAGHLYJ,,,,12:58:30,,,,,,,false,,,,,12:57,,,
202103017171069,DISS,13:07,13:08,13:07,,13:08,,,false,,,,,,false,13:05,,13:08,,
202103017171069,TROWSEJ,,,,13:24,,,,,,,false,,,,,13:21,,,
202103017171069,TRWSSBJ,,,,13:25,,,,,,,false,,,,,13:22,,,
202103017171069,NRCHTPJ,,,,13:25:30,,,,,,,false,,,,,13:23,,,
202103017171069,NRCH,13:27,,13:27,,,,,false,,,,,,,13:24,,,,
202103017171078,LIVST,,12:30,,,12:30,,,,,,,,,false,,,12:29,767,
202103017171078,BTHNLGR,,,,12:33,,,,,,,false,,,,,12:32,,767,
202103017171078,BOWJ,,,,12:35,,,,,,,false,,,,,12:34,,767,
202103017171078,STFD,,12:38,12:37:30,,12:38:30,,,false,,,,,,false,12:37,,12:36,767,
202103017171078,MRYLAND,,,,12:40,,,,,,,false,,,,,12:39,,767,
202103017171078,FRSTGTJ,,,,12:41,,,,,,,false,,,,,12:41,,767,
202103017171078,ILFORD,,,,12:42:30,,,,,,,false,,,,,12:41,,767,
202103017171078,MANRPK,,,,12:41:30,,,,,12:41,,false,,,,,,,767,
202103017171078,SVNKNGS,,,,12:43,,,,,,,false,,,,,12:42,,767,
202103017171078,GODMAYS,,,,12:43:30,,,,,,,false,,,,,12:43,,767,
202103017171078,CHDWLHT,,,,12:44,,,,,,,false,,,,,12:43,,767,
202103017171078,GIDEAPK,,,,12:47,,,,,,,false,,,,,12:46,,767,
202103017171078,ROMFORD,,,,12:46,,,,,,,false,,,,,12:46,,767,
202103017171078,HRLDWOD,,,,12:48,,,,,,,false,,,,,12:47,,767,
202103017171078,BRTWOOD,,,,12:51,,,,,,,false,,,,,12:49,,767,
202103017171078,SHENFLD,,,,12:53:30,,,,,,,false,,,,,12:51,,767,
202103017171078,CHLMSFD,13:02,13:03,13:02,,13:03:30,,,false,,,,,,false,12:59,,13:54,767,767
202103017171078,WITHAME,,,,13:11:30,,,,,,,false,,,,,14:01,,767,767
202103017171078,MRKSTEY,,,,13:16:30,,,,,,,false,,,,,14:06,,767,767
202103017171078,CLCHSTR,13:22,13:23,13:22,,13:24,,,false,,,,,,false,14:10,,14:11,767,767
202103017171078,MANNGTR,13:31,13:31,13:31:30,,13:32:30,,,false,,,,,,false,14:18,,14:19,767,767
202103017171078,IPSWHJN,,,,13:40:30,,,,,,,false,,,,,14:25,,767,767
202103017171078,IPSWICH,13:43,13:44,13:42:30,,13:44:30,,,false,,,,,,false,14:27,,14:28,767,767
202103017171078,IPSWESJ,,,,13:46,,,,,,,false,,,,,14:30,,767,767
202103017171078,IPSWEPJ,,,,13:47,,,,,,,false,,,,,14:31,,767,767
202103017171078,STWMRKT,13:55,13:55,13:54:30,,13:55:30,,,false,,,,,,false,14:44,,14:44,767,767
202103017171078,HAGHLYJ,,,,13:58:30,,,,,,,false,,,,,14:48,,767,767
202103017171078,DISS,14:07,14:08,14:07,,14:08,,,false,,,,,,false,14:56,,14:57,767,767
202103017171078,TROWSEJ,,,,14:24,,,,,,,false,,,,,15:11,,767,767
202103017171078,TRWSSBJ,,,,14:25,,,,,15:12,,false,,,,,,,767,767
202103017171078,NRCHTPJ,,,,14:25:30,,,,,,,false,,,,,15:12,,767,767
202103017171078,NRCH,14:27,,14:27,,,,,false,,,,,,,15:13,,,767,767
202103017171086,LIVST,,13:30,,,13:30,,,,,,,,,false,,,,767,
202103017171086,STFD,,13:38,13:37:30,,13:38:30,,,,,,,,,,,,,767,
202103017171086,CHLMSFD,14:02,14:03,14:02,,14:03:30,,,,,,,,,,,,,767,
202103017171086,CLCHSTR,14:22,14:23,14:22,,14:24,,,,,,,,,,,,,767,
202103017171086,MANNGTR,14:31,14:31,14:31:30,,14:32:30,,,,,,,,,,,,,767,
202103017171086,IPSWICH,14:43,14:44,14:42:30,,14:44:30,,,,,,,,,,,,,767,
202103017171086,STWMRKT,14:55,14:55,14:54:30,,14:55:30,,,,,,,,,,,,,767,
202103017171086,DISS,15:07,15:08,15:07,,15:08,,,,,,,,,,,,,767,
202103017171086,NRCH,15:27,,15:27,,,,,,,,,,,,,,,767,
202103017171096,LIVST,,14:30,,,14:30,,,,,,,,,false,,,14:30,,
202103017171096,BTHNLGR,,,,14:33,,,,,,,false,,,,,14:33,,,
202103017171096,BOWJ,,,,14:35,,,,,,,false,,,,,14:35,,,
202103017171096,STFD,,14:38,14:37:30,,14:38:30,,,false,,,,,,false,14:37,,14:38,,
202103017171096,MRYLAND,,,,14:40,,,,,,,false,,,,,14:40,,,
202103017171096,FRSTGTJ,,,,14:41,,,,,,,false,,,,,14:41,,,
202103017171096,MANRPK,,,,14:41:30,,,,,14:41,,false,,,,,,,,
202103017171096,ILFORD,,,,14:42:30,,,,,,,false,,,,,14:42,,,
202103017171096,SVNKNGS,,,,14:43,,,,,,,false,,,,,14:43,,,
202103017171096,GODMAYS,,,,14:43:30,,,,,,,false,,,,,14:43,,,
202103017171096,CHDWLHT,,,,14:44,,,,,,,false,,,,,14:44,,,
202103017171096,GIDEAPK,,,,14:47,,,,,,,false,,,,,14:46,,,
202103017171096,ROMFORD,,,,14:46,,,,,,,false,,,,,14:46,,,
202103017171096,HRLDWOD,,,,14:48,,,,,,,false,,,,,14:48,,,
202103017171096,BRTWOOD,,,,14:51,,,,,,,false,,,,,14:50,,,
202103017171096,SHENFLD,,,,14:53:30,,,,,,,false,,,,,14:52,,,
202103017171096,CHLMSFD,15:02,15:03,15:02,,15:03:30,,,false,,,,,,false,15:05,,15:06,,
202103017171096,WITHAME,,,,15:11:30,,,,,,,false,,,,,15:13,,,
202103017171096,MRKSTEY,,,,15:16:30,,,,,,,false,,,,,15:18,,,
202103017171096,CLCHSTR,15:22,15:23,15:22,,15:24,,,false,,,,,,false,15:22,,15:24,,
202103017171096,MANNGTR,15:31,15:31,15:31:30,,15:32:30,,,false,,,,,,false,15:30,,15:32,,
