rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202111017126903,LIVST,,11:00,,,11:00,,,,,,,,,false,,,10:59,,
202111017126903,BTHNLGR,,,,11:03,,,,,,,false,,,,,11:02,,,
202111017126903,BOWJ,,,,11:05,,,,,,,false,,,,,11:04,,,
202111017126903,STFD,,,,11:06,,,,,,,false,,,,,11:07,,,
202111017126903,MRYLAND,,,,11:07,,,,,,,false,,,,,11:07,,,
202111017126903,FRSTGTJ,,,,11:08,,,,,,,false,,,,,11:08,,,
202111017126903,ILFORD,,,,11:09:30,,,,,,,false,,,,,11:09,,,
202111017126903,MANRPK,,,,11:08:30,,,,,11:09,,false,,,,,,,,
202111017126903,SVNKNGS,,,,11:10,,,,,,,false,,,,,11:10,,,
202111017126903,GODMAYS,,,,11:10:30,,,,,,,false,,,,,11:11,,,
202111017126903,CHDWLHT,,,,11:11,,,,,,,false,,,,,11:11,,,
202111017126903,GIDEAPK,,,,11:14,,,,,,,false,,,,,11:14,,,
202111017126903,ROMFORD,,,,11:13,,,,,,,false,,,,,11:14,,,
202111017126903,HRLDWOD,,,,11:15,,,,,,,false,,,,,11:16,,,
202111017126903,BRTWOOD,,,,11:18,,,,,,,false,,,,,11:18,,,
202111017126903,SHENFLD,,,,11:21,,,,,,,false,,,,,11:19,,,
202111017126903,CHLMSFD,,,,11:28,,,,,,,false,,,,,11:27,,,
202111017126903,WITHAME,,,,11:35:30,,,,,,,false,,,,,11:33,,,
202111017126903,MRKSTEY,,,,11:40:30,,,,,,,false,,,,,11:37,,,
202111017126903,CLCHSTR,11:46,11:47,11:45:30,,11:47,,,false,,,,,,false,11:41,,11:47,,
202111017126903,MANNGTR,11:54,11:55,11:54,,11:55:30,,,false,,,,,,false,11:53,,11:55,,
202111017126903,IPSWHJN,,,,12:03,,,,,,,false,,,,,12:01,,,
202111017126903,IPSWICH,12:06,12:07,12:05:30,,12:07,,,false,,,,,,false,12:04,,12:07,,
202111017126903,IPSWESJ,,,,12:09,,,,,,,false,,,,,12:08,,,
202111017126903,IPSWEPJ,,,,12:09:30,,,,,,,false,,,,,12:09,,,
202111017126903,STWMRKT,,,,12:16,,,,,,,false,,,,,12:17,,,
202111017126903,HAGHLYJ,,,,12:17:30,,,,,,,false,,,,,12:18,,,
202111017126903,DISS,12:26,12:27,12:25:30,,12:27,,,false,,,,,,false,12:26,,12:27,,
202111017126903,TROWSEJ,,,,12:42:30,,,,,,,false,,,,,12:40,,,
202111017126903,TRWSSBJ,,,,12:43,,,,,,,false,,,,,12:41,,,
202111017126903,NRCHTPJ,,,,12:43:30,,,,,,,false,,,,,12:42,,,
202111017126903,NRCH,12:45,,12:45,,,,,false,,,,,,,12:43,,,,
202111017141559,LIVST,,06:25,,,06:25,,,,,,,,,false,,,06:24,,
202111017141559,BTHNLGR,,,,06:28,,,,,,,false,,,,,06:27,,,
202111017141559,BOWJ,,,,06:30,,,,,,,false,,,,,06:29,,,
202111017141559,STFD,,06:32,06:31:30,,06:32:30,,,false,,,,,,false,06:31,,06:32,,
202111017141559,MRYLAND,,,,06:33:30,,,,,,,false,,,,,06:33,,,
202111017141559,FRSTGTJ,,,,06:34:30,,,,,,,false,,,,,06:34,,,
202111017141559,ILFORD,,,,06:35:30,,,,,,,false,,,,,06:35,,,
202111017141559,SVNKNGS,,,,06:36,,,,,,,false,,,,,06:36,,,
202111017141559,GODMAYS,,,,06:36:30,,,,,,,false,,,,,06:36,,,
202111017141559,CHDWLHT,,,,06:37,,,,,,,false,,,,,06:37,,,
202111017141559,GIDEAPK,,,,06:39:30,,,,,,,false,,,,,06:39,,,
202111017141559,ROMFORD,,,,06:38,,,,,,,false,,,,,06:39,,,
202111017141559,HRLDWOD,,,,06:40,,,,,,,false,,,,,06:41,,,
202111017141559,BRTWOOD,,,,06:43,,,,,,,false,,,,,06:43,,,
202111017141559,SHENFLD,,,,06:45:30,,,,,,,false,,,,,06:45,,,
202111017141559,CHLMSFD,06:54,06:55,06:53:30,,06:55:30,,,false,,,,,,false,06:53,,06:55,,
202111017141559,WITHAME,07:04,07:05,07:04,,07:05:30,,,false,,,,,,false,07:02,,07:04,,
202111017141559,MRKSTEY,,,,07:11:30,,,,,,,false,,,,,07:11,,,
202111017141559,CLCHSTR,07:17,07:18,07:16:30,,07:18:30,,,false,,,,,,false,07:15,,07:17,,
202111017141559,MANNGTR,07:26,07:27,07:25:30,,07:27,,,false,,,,,,false,07:24,,07:27,,
202111017141559,IPSWHJN,,,,07:34:30,,,,,,,false,,,,,07:33,,,
202111017141559,IPSWICH,07:37,07:38,07:37,,07:38:30,,,false,,,,,,false,07:37,,07:37,,
202111017141559,IPSWESJ,,,,07:40:30,,,,,,,false,,,,,07:39,,,
202111017141559,IPSWEPJ,,,,07:41,,,,,,,false,,,,,07:40,,,
202111017141559,STWMRKT,07:49,07:50,07:48:30,,07:50,,,false,,,,,,false,07:48,,07:49,,
202111017141559,HAGHLYJ,,,,07:52:30,,,,,,,false,,,,,07:52,,,
202111017141559,DISS,08:01,08:02,08:00:30,,08:02,,,false,,,,,,false,08:00,,08:02,,
202111017141559,TROWSEJ,,,,08:17:30,,,,,,,false,,,,,08:15,,,
202111017141559,TRWSSBJ,,,,08:18,,,,,,,false,,,,,08:16,,,
202111017141559,NRCHTPJ,,,,08:18:30,,,,,,,false,,,,,08:16,,,
202111017141559,NRCH,08:20,,08:20,,,,,false,,,,,,,08:18,,,,
202111017141564,LIVST,,07:00,,,07:00,,,,,,,,,false,,,06:59,,
202111017141564,BTHNLGR,,,,07:03,,,,,,,false,,,,,07:02,,,
202111017141564,BOWJ,,,,07:05,,,,,,,false,,,,,07:04,,,
202111017141564,STFD,,,,07:06,,,,,,,false,,,,,07:05,,,
202111017141564,MRYLAND,,,,07:06:30,,,,,,,false,,,,,07:05,,,
202111017141564,FRSTGTJ,,,,07:07:30,,,,,,,false,,,,,07:07,,,
202111017141564,ILFORD,,,,07:08:30,,,,,,,false,,,,,07:07,,,
202111017141564,SVNKNGS,,,,07:09,,,,,,,false,,,,,07:08,,,
202111017141564,GODMAYS,,,,07:09:30,,,,,,,false,,,,,07:09,,,
202111017141564,CHDWLHT,,,,07:10,,,,,,,false,,,,,07:10,,,
202111017141564,GIDEAPK,,,,07:12:30,,,,,,,false,,,,,07:12,,,
202111017141564,ROMFORD,,,,07:11,,,,,,,false,,,,,07:12,,,
202111017141564,HRLDWOD,,,,07:13,,,,,,,false,,,,,07:14,,,
202111017141564,BRTWOOD,,,,07:17,,,,,,,false,,,,,07:16,,,
202111017141564,SHENFLD,,07:22,07:19:30,,07:22,,,false,,,,,,false,07:18,,07:21,,
202111017141564,CHLMSFD,,,,07:29:30,,,,,,,false,,,,,07:30,,,
202111017141564,WITHAME,,,,07:36:30,,,,,,,false,,,,,07:36,,,
202111017141564,MRKSTEY,,,,07:41:30,,,,,,,false,,,,,07:41,,,
202111017141564,CLCHSTR,07:49,07:50,07:48:30,,07:50:30,,,false,,,,,,false,07:47,,07:50,,
202111017141564,MANNGTR,07:58,07:59,07:57:30,,07:59:30,,,false,,,,,,false,07:57,,07:59,,
202111017141564,IPSWHJN,,,,08:07,,,,,,,false,,,,,08:06,,,
202111017141564,IPSWICH,08:09,08:11,08:09,,08:11:30,,,false,,,,,,false,08:08,,08:11,,
202111017141564,IPSWESJ,,,,08:13,,,,,,,false,,,,,08:12,,,
202111017141564,IPSWEPJ,,,,08:13:30,,,,,,,false,,,,,08:13,,,
202111017141564,STWMRKT,08:21,08:22,08:21,,08:22:30,,,false,,,,,,false,08:21,,08:21,,
202111017141564,HAGHLYJ,,,,08:25,,,,,,,false,,,,,08:25,,,
202111017141564,DISS,08:33,08:34,08:33,,08:34:30,,,false,,,,,,false,08:33,,08:34,,
202111017141564,TROWSEJ,,,,08:50,,,,,,,false,,,,,08:47,,,
