rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202104016741086,LIVST,,23:30,,,23:30,,,,,,,,,false,,,23:29,,
202104016741086,BTHNLGR,,,,23:33,,,,,,,false,,,,,23:32,,,
202104016741086,BOWJ,,,,23:35,,,,,,,false,,,,,23:35,,,
202104016741086,STFD,,23:38,23:37:30,,23:38:30,,,false,,,,,,false,23:37,,23:38,,
202104016741086,MRYLAND,,,,23:40,,,,,,,false,,,,,23:39,,,
202104016741086,FRSTGTJ,,,,23:41,,,,,,,false,,,,,23:40,,,
202104016741086,ILFORD,,,,23:42:30,,,,,,,false,,,,,23:41,,,
202104016741086,MANRPK,,,,23:41:30,,,,,23:41,,false,,,,,,,,
202104016741086,SVNKNGS,,,,23:43,,,,,,,false,,,,,23:42,,,
202104016741086,GODMAYS,,,,23:43:30,,,,,,,false,,,,,23:43,,,
202104016741086,CHDWLHT,,,,23:44,,,,,,,false,,,,,23:44,,,
202104016741086,GIDEAPK,,,,23:47,,,,,,,false,,,,,23:46,,,
202104016741086,ROMFORD,,,,23:46,,,,,,,false,,,,,23:46,,,
202104016741086,HRLDWOD,,,,23:48,,,,,,,false,,,,,23:48,,,
202104016741086,BRTWOOD,,,,23:51,,,,,,,false,,,,,23:51,,,
202104016741086,SHENFLD,,,,23:53:30,,,,,,,false,,,,,23:55,,,
202104016741086,CHLMSFD,00:02,00:03,00:02,,00:03:30,,,false,,,,,,false,00:02,,00:03,,
202104016741086,WITHAME,,,,00:11:30,,,,,,,false,,,,,00:11,,,
202104016741086,MRKSTEY,,,,00:16:30,,,,,,,false,,,,,00:16,,,
202104016741086,CLCHSTR,00:22,00:23,00:22,,00:24,,,false,,,,,,false,00:21,,00:23,,
202104016741086,MANNGTR,00:31,00:32,00:31:30,,00:33:30,,,false,,,,,,false,00:31,,00:33,,
202104016741086,IPSWHJN,,,,00:41:30,,,,,,,false,,,,,00:41,,,
202104016741086,IPSWICH,00:44,00:45,00:43:30,,00:45:30,,,false,,,,,,false,00:43,,00:45,,
202104016741086,IPSWESJ,,,,00:47,,,,,,,false,,,,,00:46,,,
202104016741086,IPSWEPJ,,,,00:48,,,,,,,false,,,,,00:47,,,
202104016741086,STWMRKT,00:56,00:57,00:55:30,,00:57:30,,,false,,,,,,false,00:55,,00:56,,
202104016741086,HAGHLYJ,,,,01:00:30,,,,,,,false,,,,,01:00,,,
202104016741086,DISS,01:09,01:11,01:09,,01:11,,,false,,,,,,false,01:09,,01:11,,
202104016741086,TROWSEJ,,,,01:33,,,,,,,false,,,,,01:24,,,
202104016741086,TRWSSBJ,,,,01:34,,,,,01:25,,false,,,,,,,,
202104016741086,NRCHTPJ,,,,01:34:30,,,,,,,false,,,,,01:25,,,
202104016741086,NRCH,01:36,,01:36,,,,,false,,,,,,,01:27,,,,
202104017031919,LIVST,,,,,14:51,,,,,,,,,false,,,14:50,,
202104017031919,BTHNLGR,,,,14:54,,,,,,,false,,,,,14:53,,,
202104017031919,BOWJ,,,,14:57,,,,,,,false,,,,,14:55,,,
202104017031919,STFD,,,,14:58,,,,,,,false,,,,,14:57,,,
202104017031919,MRYLAND,,,,14:58:30,,,,,,,false,,,,,14:57,,,
202104017031919,FRSTGTJ,,,,14:59:30,,,,,,,false,,,,,14:58,,,
202104017031919,MANRPK,,,,15:00,,,,,14:59,,false,,,,,,,,
202104017031919,ILFORD,,,,15:01,,,,,,,false,,,,,15:00,,,
202104017031919,SVNKNGS,,,,15:01:30,,,,,,,false,,,,,15:01,,,
202104017031919,GODMAYS,,,,15:02,,,,,,,false,,,,,15:01,,,
