rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202102016741086,LIVST,,23:30,,,23:30,,,,,,,,,false,,,23:31,,
202102016741086,BTHNLGR,,,,23:33,,,,,,,false,,,,,23:34,,,
202102016741086,BOWJ,,,,23:35,,,,,,,false,,,,,23:36,,,
202102016741086,STFD,,23:38,23:37:30,,23:38:30,,,false,,,,,,false,23:38,,23:39,,
202102016741086,MRYLAND,,,,23:40,,,,,,,false,,,,,23:40,,,
202102016741086,FRSTGTJ,,,,23:41,,,,,,,false,,,,,23:41,,,
202102016741086,MANRPK,,,,23:41:30,,,,,23:41,,false,,,,,,,,
202102016741086,ILFORD,,,,23:42:30,,,,,,,false,,,,,23:42,,,
202102016741086,SVNKNGS,,,,23:43,,,,,,,false,,,,,23:43,,,
202102016741086,GODMAYS,,,,23:44,,,,,,,false,,,,,23:43,,,
202102016741086,CHDWLHT,,,,23:45,,,,,,,false,,,,,23:44,,,
202102016741086,ROMFORD,,,,23:48,,,,,,,false,,,,,23:48,,,
202102016741086,GIDEAPK,,,,23:49:30,,,,,23:52,,false,,,,,,,,
202102016741086,HRLDWOD,,,,23:50,,,,,,,false,,,,,23:54,,,
202102016741086,BRTWOOD,,,,23:54,,,,,,,false,,,,,23:56,,,
202102016741086,SHENFLD,,,,23:56,,,,,,,false,,,,,23:58,,,
202102016741086,CHLMSFD,00:05,00:06,00:04:30,,00:06,,,false,,,,,,false,00:06,,00:07,,
202102016741086,WITHAME,,,,00:14,,,,,,,false,,,,,00:15,,,
202102016741086,MRKSTEY,,,,00:19,,,,,,,false,,,,,00:19,,,
202102016741086,CLCHSTR,00:25,00:25,00:24:30,,00:26,,,false,,,,,,false,00:23,,00:25,,
202102016741086,MANNGTR,00:33,00:34,00:33:30,,00:35,,,false,,,,,,false,00:32,,00:34,,
202102016741086,IPSWHJN,,,,00:43,,,,,,,false,,,,,00:41,,,
202102016741086,IPSWICH,00:45,00:46,00:45,,00:46:30,,,false,,,,,,false,00:43,,00:46,,
202102016741086,IPSWESJ,,,,00:48,,,,,,,false,,,,,00:47,,,
202102016741086,IPSWEPJ,,,,00:49,,,,,,,false,,,,,00:48,,,
202102016741086,STWMRKT,00:57,00:58,00:56:30,,00:58,,,false,,,,,,false,00:55,,00:57,,
202102016741086,HAGHLYJ,,,,01:01,,,,,,,false,,,,,01:00,,,
202102016741086,DISS,01:10,01:11,01:09:30,,01:11,,,false,,,,,,false,01:09,,01:11,,
202102016741086,TROWSEJ,,,,01:33,,,,,,,false,,,,,01:23,,,
202102016741086,TRWSSBJ,,,,01:34,,,,,,,false,,,,,01:24,,,
202102016741086,NRCHTPJ,,,,01:34:30,,,,,,,false,,,,,01:25,,,
202102016741086,NRCH,01:36,,01:36,,,,,false,,,,,,,01:26,,,,
202102017171025,LIVST,,06:25,,,06:25,,,,,,,,,false,,,06:25,,
202102017171025,BTHNLGR,,,,06:28,,,,,,,false,,,,,06:28,,,
202102017171025,BOWJ,,,,06:30,,,,,,,false,,,,,06:30,,,
202102017171025,STFD,,06:33,06:32:30,,06:33:30,,,false,,,,,,false,06:32,,06:33,,
202102017171025,MRYLAND,,,,06:35,,,,,,,false,,,,,06:34,,,
202102017171025,FRSTGTJ,,,,06:36,,,,,,,false,,,,,06:35,,,
202102017171025,MANRPK,,,,06:36:30,,,,,06:35,,false,,,,,,,,
202102017171025,ILFORD,,,,06:37:30,,,,,,,false,,,,,06:36,,,
202102017171025,SVNKNGS,,,,06:38,,,,,,,false,,,,,06:37,,,
202102017171025,GODMAYS,,,,06:38:30,,,,,,,false,,,,,06:37,,,
202102017171025,CHDWLHT,,,,06:39,,,,,,,false,,,,,06:38,,,
202102017171025,GIDEAPK,,,,06:42,,,,,,,false,,,,,06:40,,,
202102017171025,ROMFORD,,,,06:41,,,,,,,false,,,,,06:40,,,
202102017171025,HRLDWOD,,,,06:43,,,,,,,false,,,,,06:42,,,
202102017171025,BRTWOOD,,,,06:46,,,,,,,false,,,,,06:44,,,
202102017171025,SHENFLD,,,,06:48:30,,,,,,,false,,,,,06:46,,,
202102017171025,CHLMSFD,06:57,06:58,06:57,,06:58:30,,,false,,,,,,false,06:54,,06:58,,
202102017171025,WITHAME,07:09,07:09,07:08:30,,07:09:30,,,false,,,,,,false,07:05,,07:09,,
202102017171025,MRKSTEY,,,,07:16,,,,,,,false,,,,,07:15,,,
202102017171025,CLCHSTR,07:22,07:23,07:21:30,,07:23,,,false,,,,,,false,07:19,,07:22,,
202102017171025,MANNGTR,07:31,07:31,07:30:30,,07:31:30,,,false,,,,,,false,07:30,,07:31,,
202102017171025,IPSWHJN,,,,07:39:30,,,,,,,false,,,,,07:44,,,
202102017171025,IPSWICH,07:42,07:44,07:42,,07:44,,,false,,,,,,false,07:46,,07:46,,
202102017171025,IPSWESJ,,,,07:46,,,,,,,false,,,,,07:48,,,
202102017171025,IPSWEPJ,,,,07:47,,,,,,,false,,,,,07:48,,,
202102017171025,STWMRKT,07:55,07:55,07:54:30,,07:55:30,,,false,,,,,,false,07:56,,07:56,,
202102017171025,HAGHLYJ,,,,07:58:30,,,,,,,false,,,,,07:59,,,
202102017171025,DISS,08:07,08:08,08:07,,08:08,,,false,,,,,,false,08:07,,08:08,,
202102017171025,TROWSEJ,,,,08:24,,,,,,,false,,,,,08:21,,,
202102017171025,TRWSSBJ,,,,08:25,,,,,08:22,,false,,,,,,,,
202102017171025,NRCHTPJ,,,,08:25:30,,,,,,,false,,,,,08:22,,,
202102017171025,NRCH,08:27,,08:27,,,,,false,,,,,,,08:23,,,,
202102017171029,LIVST,,07:00,,,07:00,,,,,,,,,false,,,06:59,,
202102017171029,BTHNLGR,,,,07:03,,,,,,,false,,,,,07:02,,,
202102017171029,BOWJ,,,,07:05,,,,,,,false,,,,,07:05,,,
202102017171029,STFD,,,,07:06,,,,,,,false,,,,,07:06,,,
202102017171029,MRYLAND,,,,07:06:30,,,,,,,false,,,,,07:07,,,
202102017171029,FRSTGTJ,,,,07:07:30,,,,,,,false,,,,,07:08,,,
