rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
201704017101248,LIVST,,06:30,,,06:30,,,,,,,,,false,,,06:29,,
201704017101248,BTHNLGR,,,,06:33,,,,,,,false,,,,,06:32,,,
201704017101248,BOWJ,,,,06:35,,,,,,,false,,,,,06:34,,,
201704017101248,STFD,,06:38,06:37:30,,06:38:30,,,false,,,,,,false,06:36,,06:37,,
201704017101248,MRYLAND,,,,06:40,,,,,,,false,,,,,06:38,,,
201704017101248,FRSTGTJ,,,,06:41,,,,,,,false,,,,,06:40,,,
201704017101248,MANRPK,,,,06:41:30,,,,,06:40,,false,,,,,,,,
201704017101248,ILFORD,,,,06:42:30,,,,,,,false,,,,,06:41,,,
201704017101248,SVNKNGS,,,,06:43,,,,,,,false,,,,,06:42,,,
201704017101248,GODMAYS,,,,06:43:30,,,,,,,false,,,,,06:42,,,
201704017101248,CHDWLHT,,,,06:44,,,,,,,false,,,,,06:42,,,
201704017101248,ROMFORD,,,,06:46,,,,,,,false,,,,,06:44,,,
201704017101248,GIDEAPK,,,,06:47,,,,,,,false,,,,,06:45,,,
201704017101248,HRLDWOD,,,,06:48,,,,,06:46,,false,,,,,,,,
201704017101248,BRTWOOD,,,,06:51,,,,,06:48,,false,,,,,,,,
201704017101248,SHENFLD,,,,06:53:30,,,,,,,false,,,,,06:53,,,
201704017101248,CHLMSFD,07:02,07:03,07:02,,07:03:30,,,false,,,,,,false,07:05,,07:07,,
201704017101248,WITHAME,,,,07:11:30,,,,,,,false,,,,,07:18,,,
201704017101248,MRKSTEY,,,,07:16:30,,,,,,,false,,,,,07:24,,,
201704017101248,CLCHSTR,07:22,07:23,07:22,,07:24,,,false,,,,,,false,07:27,,07:29,,
201704017101248,MANNGTR,07:31,07:31,07:31:30,,07:32:30,,,false,,,,,,false,07:36,,07:38,,
201704017101248,IPSWHJN,,,,07:40:30,,,,,,,false,,,,,07:45,,,
201704017101248,IPSWICH,07:43,07:44,07:42:30,,07:44:30,,,false,,,,,,false,07:47,,07:48,,
201704017101248,IPSWESJ,,,,07:46,,,,,,,false,,,,,07:50,,,
201704017101248,IPSWEPJ,,,,07:47,,,,,07:51,,false,,,,,,,,
201704017101248,STWMRKT,07:55,07:55,07:54:30,,07:55:30,,,false,,,,,,false,07:58,,07:59,,
201704017101248,HAGHLYJ,,,,07:58:30,,,,,,,false,,,,,08:03,,,
201704017101248,DISS,08:07,08:08,08:07,,08:08,,,false,,,,,,false,08:12,,08:13,,
201704017101248,TROWSEJ,,,,08:24,,,,,,,false,,,,,08:27,,,
201704017101248,TRWSSBJ,,,,08:25,,,,,08:28,,false,,,,,,,,
201704017101248,NRCHTPJ,,,,08:25:30,,,,,08:28,,false,,,,,,,,
201704017101248,NRCH,08:27,,08:27,,,,,false,,,,,,,08:29,,,,
201704017101254,LIVST,,07:00,,,07:00,,,,,,,,,false,,,06:59,,
201704017101254,BTHNLGR,,,,07:03,,,,,,,false,,,,,07:03,,,
201704017101254,BOWJ,,,,07:05,,,,,,,false,,,,,07:05,,,
201704017101254,STFD,,,,07:06,,,,,,,false,,,,,07:06,,,
201704017101254,MRYLAND,,,,07:06:30,,,,,,,false,,,,,07:06,,,
201704017101254,FRSTGTJ,,,,07:07:30,,,,,,,false,,,,,07:08,,,
201704017101254,MANRPK,,,,07:08,,,,,07:08,,false,,,,,,,,
201704017101254,ILFORD,,,,07:09,,,,,,,false,,,,,07:09,,,
201704017101254,SVNKNGS,,,,07:09:30,,,,,,,false,,,,,07:10,,,
201704017101254,GODMAYS,,,,07:10,,,,,,,false,,,,,07:10,,,
201704017101254,CHDWLHT,,,,07:10:30,,,,,,,false,,,,,07:11,,,
201704017101254,ROMFORD,,,,07:12,,,,,,,false,,,,,07:12,,,
201704017101254,GIDEAPK,,,,07:13:30,,,,,,,false,,,,,07:14,,,
201704017101254,HRLDWOD,,,,07:14,,,,,07:14,,false,,,,,,,,
201704017101254,BRTWOOD,,,,07:18,,,,,07:18,,false,,,,,,,,
201704017101254,SHENFLD,,,,07:20,,,,,,,false,,,,,07:20,,,
201704017101254,CHLMSFD,,,,07:27:30,,,,,,,false,,,,,07:29,,,
201704017101254,WITHAME,,,,07:35:30,,,,,,,false,,,,,07:35,,,
201704017101254,MRKSTEY,,,,07:40:30,,,,,,,false,,,,,07:40,,,
201704017101254,CLCHSTR,07:46,07:47,07:46,,07:48,,,false,,,,,,false,07:44,,07:47,,
201704017101254,MANNGTR,07:55,07:55,07:55:30,,07:56:30,,,false,,,,,,false,07:54,,07:57,,
201704017101254,IPSWHJN,,,,08:04:30,,,,,,,false,,,,,08:05,,,
201704017101254,IPSWICH,08:07,08:08,08:06:30,,08:08:30,,,false,,,,,,false,08:09,,08:11,,
201704017101254,IPSWESJ,,,,08:10,,,,,,,false,,,,,08:12,,,
201704017101254,IPSWEPJ,,,,08:11,,,,,08:13,,false,,,,,,,,
201704017101254,STWMRKT,,,,08:17:30,,,,,,,false,,,,,08:20,,,
201704017101254,HAGHLYJ,,,,08:19:30,,,,,,,false,,,,,08:23,,,
201704017101254,DISS,08:28,08:29,08:28,,08:29,,,false,,,,,,false,08:32,,08:33,,
201704017101254,TROWSEJ,,,,08:45,,,,,,,false,,,,,08:47,,,
201704017101254,TRWSSBJ,,,,08:46,,,,,08:48,,false,,,,,,,,
201704017101254,NRCHTPJ,,,,08:46:30,,,,,08:49,,false,,,,,,,,
201704017101254,NRCH,08:50,,08:48,,,,,false,,,,,,,08:50,,,,
201704017101259,LIVST,,07:30,,,07:30,,,,,,,,,false,,,07:30,,
201704017101259,BTHNLGR,,,,07:33,,,,,,,false,,,,,07:33,,,
201704017101259,BOWJ,,,,07:35,,,,,,,false,,,,,07:35,,,
201704017101259,STFD,,07:38,07:37:30,,07:38:30,,,false,,,,,,false,07:36,,07:38,,
201704017101259,MRYLAND,,,,07:40,,,,,,,false,,,,,07:39,,,
201704017101259,FRSTGTJ,,,,07:41,,,,,,,false,,,,,07:40,,,
201704017101259,ILFORD,,,,07:42:30,,,,,,,false,,,,,07:41,,,
201704017101259,MANRPK,,,,07:41:30,,,,,07:41,,false,,,,,,,,
201704017101259,SVNKNGS,,,,07:43,,,,,,,false,,,,,07:42,,,
201704017101259,GODMAYS,,,,07:43:30,,,,,,,false,,,,,07:43,,,
201704017101259,CHDWLHT,,,,07:44,,,,,,,false,,,,,07:43,,,
201704017101259,ROMFORD,,,,07:46,,,,,,,false,,,,,07:44,,,
201704017101259,GIDEAPK,,,,07:47,,,,,,,false,,,,,07:46,,,
201704017101259,HRLDWOD,,,,07:48,,,,,07:47,,false,,,,,,,,
201704017101259,BRTWOOD,,,,07:51,,,,,07:49,,false,,,,,,,,
201704017101259,SHENFLD,,,,07:53:30,,,,,,,false,,,,,07:52,,,
201704017101259,CHLMSFD,08:02,08:03,08:02,,08:03:30,,,false,,,,,,false,08:01,,08:03,,
201704017101259,WITHAME,,,,08:11:30,,,,,,,false,,,,,08:09,,,
201704017101259,MRKSTEY,,,,08:16:30,,,,,,,false,,,,,08:15,,,
201704017101259,CLCHSTR,08:22,08:23,08:22,,08:24,,,false,,,,,,false,08:19,,08:22,,
201704017101259,MANNGTR,08:31,08:31,08:31:30,,08:32:30,,,false,,,,,,false,08:29,,08:31,,
