rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202008016712171,LIVST,,08:27,,,08:27,,,,,,,,,false,,,08:26,,
202008016712171,BTHNLGR,,,,08:30,,,,,,,false,,,,,08:29,,,
202008016712171,BOWJ,,,,08:32,,,,,,,false,,,,,08:32,,,
202008016712171,STFD,,08:38,08:34:30,,08:38:30,,,false,,,,,,false,08:33,,08:38,,
202008016712171,MRYLAND,,,,08:40,,,,,,,false,,,,,08:38,,,
202008016712171,FRSTGTJ,,,,08:41,,,,,,,false,,,,,08:39,,,
202008016712171,ILFORD,,,,08:42:30,,,,,,,false,,,,,08:40,,,
202008016712171,MANRPK,,,,08:41:30,,,,,08:40,,false,,,,,,,,
202008016712171,SVNKNGS,,,,08:43,,,,,,,false,,,,,08:41,,,
202008016712171,GODMAYS,,,,08:43:30,,,,,,,false,,,,,08:42,,,
202008016712171,CHDWLHT,,,,08:44,,,,,,,false,,,,,08:42,,,
202008016712171,ROMFORD,,,,08:46,,,,,,,false,,,,,08:44,,,
202008016712171,GIDEAPK,,,,08:47,,,,,,,false,,,,,08:45,,,
202008016712171,HRLDWOD,,,,08:48,,,,,,,false,,,,,08:46,,,
202008016712171,BRTWOOD,,,,08:51,,,,,,,false,,,,,08:48,,,
202008016712171,SHENFLD,,,,08:53:30,,,,,,,false,,,,,08:51,,,
202008016712171,CHLMSFD,09:02,09:03,09:02,,09:03:30,,,false,,,,,,false,08:58,,09:03,,
202008016712171,WITHAME,,,,09:11:30,,,,,,,false,,,,,09:10,,,
202008016712171,MRKSTEY,,,,09:16:30,,,,,,,false,,,,,09:14,,,
202008016712171,CLCHSTR,09:22,09:23,09:22,,09:24,,,false,,,,,,false,09:18,,09:23,,
202008016712171,MANNGTR,09:31,09:31,09:31:30,,09:32:30,,,false,,,,,,false,09:29,,09:32,,
202008016712171,IPSWHJN,,,,09:40:30,,,,,,,false,,,,,09:38,,,
202008016712171,IPSWICH,09:43,09:44,09:42:30,,09:44:30,,,false,,,,,,false,09:40,,09:43,,
202008016712171,IPSWESJ,,,,09:46,,,,,,,false,,,,,09:46,,,
202008016712171,IPSWEPJ,,,,09:47,,,,,09:47,,false,,,,,,,,
202008016712171,STWMRKT,09:55,09:55,09:54:30,,09:55:30,,,false,,,,,,false,09:54,,09:55,,
202008016712171,HAGHLYJ,,,,09:58:30,,,,,,,false,,,,,09:58,,,
202008016712171,DISS,10:07,10:08,10:07,,10:08,,,false,,,,,,false,10:07,,10:08,,
202008016712171,TROWSEJ,,,,10:24,,,,,,,false,,,,,10:20,,,
202008016712171,TRWSSBJ,,,,10:25,,,,,,,false,,,,,10:21,,,
202008016712171,NRCHTPJ,,,,10:25:30,,,,,,,false,,,,,10:22,,,
202008016712171,NRCH,10:27,,10:27,,,,,false,,,,,,,10:23,,,,
202008018006204,LIVST,,06:27,,,06:27,,,,,,,,,false,,,06:26,,
202008018006204,BTHNLGR,,,,06:30,,,,,,,false,,,,,06:29,,,
202008018006204,BOWJ,,,,06:32,,,,,,,false,,,,,06:32,,,
202008018006204,STFD,,06:38,06:34:30,,06:38:30,,,false,,,,,,false,06:34,,06:38,,
202008018006204,MRYLAND,,,,06:40,,,,,,,false,,,,,06:39,,,
202008018006204,FRSTGTJ,,,,06:41,,,,,,,false,,,,,06:40,,,
202008018006204,ILFORD,,,,06:42:30,,,,,,,false,,,,,06:40,,,
202008018006204,MANRPK,,,,06:41:30,,,,,06:40,,false,,,,,,,,
202008018006204,SVNKNGS,,,,06:43,,,,,,,false,,,,,06:41,,,
202008018006204,GODMAYS,,,,06:43:30,,,,,,,false,,,,,06:42,,,
202008018006204,CHDWLHT,,,,06:44,,,,,,,false,,,,,06:43,,,
202008018006204,GIDEAPK,,,,06:47,,,,,,,false,,,,,06:45,,,
202008018006204,ROMFORD,,,,06:46,,,,,,,false,,,,,06:45,,,
202008018006204,HRLDWOD,,,,06:48,,,,,,,false,,,,,06:47,,,
202008018006204,BRTWOOD,,,,06:51,,,,,,,false,,,,,06:49,,,
202008018006204,SHENFLD,,,,06:53:30,,,,,,,false,,,,,06:52,,,
202008018006204,CHLMSFD,07:02,07:03,07:02,,07:03:30,,,false,,,,,,false,07:00,,07:03,,
202008018006204,WITHAME,,,,07:11:30,,,,,,,false,,,,,07:09,,,
202008018006204,MRKSTEY,,,,07:16:30,,,,,,,false,,,,,07:15,,,
202008018006204,CLCHSTR,07:22,07:23,07:22,,07:24,,,false,,,,,,false,07:19,,07:23,,
202008018006204,MANNGTR,07:31,07:31,07:31:30,,07:32:30,,,false,,,,,,false,07:30,,07:31,,
202008018006204,IPSWHJN,,,,07:40:30,,,,,,,false,,,,,07:37,,,
202008018006204,IPSWICH,07:43,07:44,07:42:30,,07:44:30,,,false,,,,,,false,07:40,,07:44,,
202008018006204,IPSWESJ,,,,07:46,,,,,,,false,,,,,07:45,,,
202008018006204,IPSWEPJ,,,,07:47,,,,,07:46,,false,,,,,,,,
202008018006204,STWMRKT,07:55,07:55,07:54:30,,07:55:30,,,false,,,,,,false,07:55,,07:55,,
