rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
201909017108009,LIVST,,11:00,,,11:00,,,,,,,,,false,,,11:00,,
201909017108009,BTHNLGR,,,,11:03,,,,,,,false,,,,,11:03,,,
201909017108009,BOWJ,,,,11:05,,,,,,,false,,,,,11:04,,,
201909017108009,STFD,,,,11:06,,,,,,,false,,,,,11:05,,,
201909017108009,MRYLAND,,,,11:06:30,,,,,,,false,,,,,11:06,,,
201909017108009,FRSTGTJ,,,,11:07:30,,,,,,,false,,,,,11:07,,,
201909017108009,ILFORD,,,,11:09,,,,,,,false,,,,,11:08,,,
201909017108009,MANRPK,,,,11:08,,,,,11:08,,false,,,,,,,,
201909017108009,SVNKNGS,,,,11:09:30,,,,,,,false,,,,,11:09,,,
201909017108009,GODMAYS,,,,11:10,,,,,,,false,,,,,11:10,,,
201909017108009,CHDWLHT,,,,11:10:30,,,,,,,false,,,,,11:10,,,
201909017108009,ROMFORD,,,,11:12,,,,,,,false,,,,,11:11,,,
201909017108009,GIDEAPK,,,,11:13:30,,,,,,,false,,,,,11:13,,,
201909017108009,HRLDWOD,,,,11:15,,,,,,,false,,,,,11:14,,,
201909017108009,BRTWOOD,,,,11:18,,,,,,,false,,,,,11:16,,,
201909017108009,SHENFLD,,,,11:21,,,,,,,false,,,,,11:18,,,
201909017108009,CHLMSFD,,,,11:28:30,,,,,,,false,,,,,11:26,,,
201909017108009,WITHAME,,,,11:35:30,,,,,,,false,,,,,11:33,,,
201909017108009,MRKSTEY,,,,11:40:30,,,,,,,false,,,,,11:38,,,
201909017108009,CLCHSTR,11:46,11:48,11:46,,11:48,,,false,,,,,,false,11:42,,11:48,,
201909017108009,MANNGTR,,,,11:55,,,,,,,false,,,,,11:54,,,
201909017108009,IPSWHJN,,,,12:02,,,,,,,false,,,,,12:00,,,
201909017108009,IPSWICH,12:04,12:06,12:04,,12:06,,,false,,,,,,false,12:02,,12:06,,
201909017108009,IPSWESJ,,,,12:07:30,,,,,,,false,,,,,12:07,,,
201909017108009,IPSWEPJ,,,,12:08:30,,,,,12:08,,false,,,,,,,,
201909017108009,STWMRKT,12:16,12:17,12:16,,12:17:30,,,false,,,,,,false,12:16,,12:17,,
201909017108009,HAGHLYJ,,,,12:20:30,,,,,,,false,,,,,12:20,,,
201909017108009,DISS,12:29,12:30,12:29,,12:30:30,,,false,,,,,,false,12:29,,12:30,,
201909017108009,TROWSEJ,,,,12:47,,,,,,,false,,,,,12:44,,,
201909017108009,TRWSSBJ,,,,12:48,,,,,12:45,,false,,,,,,,,
201909017108009,NRCHTPJ,,,,12:48:30,,,,,,,false,,,,,12:46,,,
201909017108009,NRCH,12:52,,12:50,,,,,false,,,,,,,12:47,,,,
201909017108011,LIVST,,18:00,,,18:00,,,,,,,,,false,,,18:00,,
201909017108011,BTHNLGR,,,,18:03,,,,,,,false,,,,,18:03,,,
201909017108011,BOWJ,,,,18:05,,,,,,,false,,,,,18:05,,,
201909017108011,STFD,,,,18:06,,,,,,,false,,,,,18:06,,,
201909017108011,MRYLAND,,,,18:06:30,,,,,,,false,,,,,18:06,,,
201909017108011,FRSTGTJ,,,,18:07:30,,,,,,,false,,,,,18:08,,,
201909017108011,MANRPK,,,,18:08,,,,,18:08,,false,,,,,,,,
201909017108011,ILFORD,,,,18:09,,,,,,,false,,,,,18:09,,,
201909017108011,SVNKNGS,,,,18:09:30,,,,,,,false,,,,,18:10,,,
201909017108011,GODMAYS,,,,18:10,,,,,,,false,,,,,18:10,,,
201909017108011,CHDWLHT,,,,18:10:30,,,,,,,false,,,,,18:10,,,
201909017108011,ROMFORD,,,,18:12,,,,,,,false,,,,,18:12,,,
201909017108011,GIDEAPK,,,,18:13:30,,,,,,,false,,,,,18:13,,,
201909017108011,HRLDWOD,,,,18:15,,,,,,,false,,,,,18:14,,,
201909017108011,BRTWOOD,,,,18:18,,,,,,,false,,,,,18:16,,,
201909017108011,SHENFLD,,,,18:21,,,,,,,false,,,,,18:18,,,
201909017108011,CHLMSFD,,,,18:28:30,,,,,,,false,,,,,18:25,,,
201909017108011,WITHAME,,,,18:35:30,,,,,,,false,,,,,18:31,,,
201909017108011,MRKSTEY,,,,18:40:30,,,,,,,false,,,,,18:37,,,
201909017108011,CLCHSTR,18:46,18:48,18:46,,18:48,,,false,,,,,,false,18:41,,18:47,,
201909017108011,MANNGTR,,,,18:55,,,,,,,false,,,,,18:54,,,
201909017108011,IPSWHJN,,,,19:02,,,,,,,false,,,,,19:00,,,
201909017108011,IPSWICH,19:04,19:06,19:04,,19:06,,,false,,,,,,false,19:03,,19:05,,
201909017108011,IPSWESJ,,,,19:07:30,,,,,,,false,,,,,19:07,,,
201909017108011,IPSWEPJ,,,,19:08:30,,,,,19:08,,false,,,,,,,,
201909017108011,STWMRKT,19:16,19:17,19:16,,19:17,,,false,,,,,,false,19:16,,19:17,,
201909017108011,HAGHLYJ,,,,19:20,,,,,,,false,,,,,19:20,,,
201909017108011,DISS,19:29,19:29,19:28:30,,19:29:30,,,false,,,,,,false,19:29,,19:31,,
201909017108011,TROWSEJ,,,,19:45:30,,,,,,,false,,,,,19:45,,,
201909017108011,TRWSSBJ,,,,19:46:30,,,,,19:46,,false,,,,,,,,
201909017108011,NRCHTPJ,,,,19:47,,,,,,,false,,,,,19:46,,,
201909017108011,NRCH,19:51,,19:49,,,,,false,,,,,,,19:47,,,,
201909017671028,LIVST,,08:27,,,08:27,,,,,,,,,false,,,08:27,,
201909017671028,BTHNLGR,,,,08:30,,,,,,,false,,,,,08:30,,,
201909017671028,BOWJ,,,,08:32,,,,,,,false,,,,,08:32,,,
201909017671028,STFD,,,,08:33,,,,,,,false,,,,,08:34,,,
201909017671028,MRYLAND,,,,08:33:30,,,,,,,false,,,,,08:34,,,
201909017671028,FRSTGTJ,,,,08:34:30,,,,,,,false,,,,,08:36,,,
201909017671028,MANRPK,,,,08:36,,,,,08:36,,false,,,,,,,,
201909017671028,ILFORD,,,,08:41,,,,,,,false,,,,,08:41,,,
201909017671028,SVNKNGS,,,,08:42,,,,,,,false,,,,,08:42,,,
201909017671028,GODMAYS,,,,08:43,,,,,,,false,,,,,08:43,,,
201909017671028,CHDWLHT,,,,08:43:30,,,,,,,false,,,,,08:43,,,
201909017671028,ROMFORD,,,,08:46,,,,,,,false,,,,,08:46,,,
201909017671028,GIDEAPK,,,,08:47:30,,,,,,,false,,,,,08:48,,,
201909017671028,HRLDWOD,,,,08:49,,,,,,,false,,,,,08:48,,,
201909017671028,BRTWOOD,,,,08:52,,,,,,,false,,,,,08:51,,,
201909017671028,SHENFLD,,,,08:55,,,,,,,false,,,,,08:53,,,
201909017671028,CHLMSFD,,,,09:09:30,,,,,,,false,,,,,09:01,,,
201909017671028,WITHAME,,,,09:16:30,,,,,,,false,,,,,09:07,,,
201909017671028,MRKSTEY,,,,09:21:30,,,,,,,false,,,,,09:12,,,
201909017671028,CLCHSTR,09:27,09:28,09:27,,09:28:30,,,false,,,,,,false,09:18,,09:27,,
201909017671028,MANNGTR,,,,09:35:30,,,,,,,false,,,,,09:34,,,
201909017671028,IPSWHJN,,,,09:42:30,,,,,,,false,,,,,09:41,,,
201909017671028,IPSWICH,09:45,09:46,09:44:30,,09:46:30,,,false,,,,,,false,09:43,,09:46,,
201909017671028,IPSWESJ,,,,09:48,,,,,,,false,,,,,09:48,,,
201909017671028,IPSWEPJ,,,,09:49,,,,,09:49,,false,,,,,,,,
201909017671028,STWMRKT,09:57,09:57,09:56:30,,09:57:30,,,false,,,,,,false,09:57,,09:58,,
201909017671028,HAGHLYJ,,,,10:00:30,,,,,,,false,,,,,10:02,,,
201909017671028,DISS,10:09,10:10,10:09,,10:10,,,false,,,,,,false,10:10,,10:12,,
201909017671028,TROWSEJ,,,,10:26,,,,,,,false,,,,,10:26,,,
201909017671028,TRWSSBJ,,,,10:27,,,,,10:27,,false,,,,,,,,
201909017671028,NRCHTPJ,,,,10:27:30,,,,,,,false,,,,,10:28,,,
201909017671028,NRCH,10:30,,10:29,,,,,false,,,,,,,10:29,,,,
201909017671038,LIVST,,09:30,,,09:30,,,,,,,,,false,,,09:29,,
201909017671038,BTHNLGR,,,,09:33,,,,,,,false,,,,,09:33,,,
201909017671038,BOWJ,,,,09:35,,,,,,,false,,,,,09:35,,,
201909017671038,STFD,,09:38,09:37:30,,09:38:30,,,false,,,,,,false,09:36,,09:38,,
201909017671038,MRYLAND,,,,09:40,,,,,,,false,,,,,09:39,,,
201909017671038,FRSTGTJ,,,,09:41,,,,,,,false,,,,,09:40,,,
201909017671038,ILFORD,,,,09:42:30,,,,,,,false,,,,,09:41,,,
201909017671038,MANRPK,,,,09:41:30,,,,,09:41,,false,,,,,,,,
201909017671038,SVNKNGS,,,,09:43,,,,,,,false,,,,,09:42,,,
201909017671038,GODMAYS,,,,09:43:30,,,,,,,false,,,,,09:43,,,
201909017671038,CHDWLHT,,,,09:44,,,,,,,false,,,,,09:43,,,
201909017671038,ROMFORD,,,,09:46,,,,,,,false,,,,,09:45,,,
201909017671038,GIDEAPK,,,,09:47,,,,,,,false,,,,,09:46,,,
201909017671038,HRLDWOD,,,,09:48,,,,,,,false,,,,,09:46,,,
201909017671038,BRTWOOD,,,,09:51,,,,,,,false,,,,,09:49,,,
201909017671038,SHENFLD,,,,09:53:30,,,,,,,false,,,,,09:51,,,
201909017671038,CHLMSFD,,,,10:01,,,,,,,false,,,,,09:58,,,
201909017671038,WITHAME,,,,10:08,,,,,,,false,,,,,10:04,,,
201909017671038,MRKSTEY,,,,10:13,,,,,,,false,,,,,10:09,,,
201909017671038,CLCHSTR,10:19,10:20,10:18:30,,10:20:30,,,false,,,,,,false,10:15,,10:19,,
201909017671038,MANNGTR,10:28,10:29,10:28,,10:29:30,,,false,,,,,,false,10:27,,10:29,,
201909017671038,IPSWHJN,,,,10:37:30,,,,,,,false,,,,,10:36,,,
201909017671038,IPSWICH,10:40,10:41,10:39:30,,10:41:30,,,false,,,,,,false,10:38,,10:41,,
201909017671038,IPSWESJ,,,,10:43,,,,,,,false,,,,,10:43,,,
201909017671038,IPSWEPJ,,,,10:44,,,,,10:44,,false,,,,,,,,
201909017671038,STWMRKT,10:52,10:53,10:51:30,,10:53,,,false,,,,,,false,10:51,,10:53,,
201909017671038,HAGHLYJ,,,,10:56,,,,,,,false,,,,,10:57,,,
201909017671038,DISS,11:05,11:06,11:04:30,,11:06,,,false,,,,,,false,11:05,,11:09,,
201909017671038,TROWSEJ,,,,11:22,,,,,,,false,,,,,11:23,,,
201909017671038,TRWSSBJ,,,,11:23,,,,,,,false,,,,,11:24,,,
201909017671038,NRCHTPJ,,,,11:23:30,,,,,,,false,,,,,11:25,,,
201909017671038,NRCH,11:27,,11:25,,,,,false,,,,,,,11:26,,,,
201909017671046,LIVST,,10:30,,,10:30,,,,,,,,,false,,,10:30,,
201909017671046,BTHNLGR,,,,10:33,,,,,,,false,,,,,10:33,,,
201909017671046,BOWJ,,,,10:35,,,,,,,false,,,,,10:35,,,
201909017671046,STFD,,10:38,10:37:30,,10:38:30,,,false,,,,,,false,10:36,,10:39,,
201909017671046,MRYLAND,,,,10:40,,,,,,,false,,,,,10:40,,,
201909017671046,FRSTGTJ,,,,10:41,,,,,,,false,,,,,10:41,,,
201909017671046,MANRPK,,,,10:41:30,,,,,10:41,,false,,,,,,,,
201909017671046,ILFORD,,,,10:42:30,,,,,,,false,,,,,10:42,,,
201909017671046,SVNKNGS,,,,10:43,,,,,,,false,,,,,10:43,,,
201909017671046,GODMAYS,,,,10:43:30,,,,,,,false,,,,,10:43,,,
201909017671046,CHDWLHT,,,,10:44,,,,,,,false,,,,,10:44,,,
201909017671046,ROMFORD,,,,10:46,,,,,,,false,,,,,10:45,,,
201909017671046,GIDEAPK,,,,10:47,,,,,,,false,,,,,10:47,,,
201909017671046,HRLDWOD,,,,10:48,,,,,,,false,,,,,10:47,,,
201909017671046,BRTWOOD,,,,10:51,,,,,,,false,,,,,10:49,,,
201909017671046,SHENFLD,,,,10:53:30,,,,,,,false,,,,,10:51,,,
201909017671046,CHLMSFD,,,,11:01,,,,,,,false,,,,,10:59,,,
201909017671046,WITHAME,,,,11:08,,,,,,,false,,,,,11:05,,,
201909017671046,MRKSTEY,,,,11:13,,,,,,,false,,,,,11:10,,,
201909017671046,CLCHSTR,11:19,11:20,11:18:30,,11:20:30,,,false,,,,,,false,11:15,,11:19,,
201909017671046,MANNGTR,11:28,11:29,11:28,,11:29:30,,,false,,,,,,false,11:27,,11:29,,
201909017671046,IPSWHJN,,,,11:37:30,,,,,,,false,,,,,11:36,,,
201909017671046,IPSWICH,11:40,11:41,11:39:30,,11:41:30,,,false,,,,,,false,11:38,,11:40,,
201909017671046,IPSWESJ,,,,11:43,,,,,,,false,,,,,11:42,,,
201909017671046,IPSWEPJ,,,,11:44,,,,,11:43,,false,,,,,,,,
201909017671046,STWMRKT,11:52,11:53,11:51:30,,11:53,,,false,,,,,,false,11:51,,11:52,,
201909017671046,HAGHLYJ,,,,11:56,,,,,,,false,,,,,11:56,,,
201909017671046,DISS,12:05,12:06,12:04:30,,12:06,,,false,,,,,,false,12:04,,12:06,,
201909017671046,TROWSEJ,,,,12:22,,,,,,,false,,,,,12:20,,,
201909017671046,TRWSSBJ,,,,12:23,,,,,,,false,,,,,12:21,,,
201909017671046,NRCHTPJ,,,,12:23:30,,,,,,,false,,,,,12:22,,,
201909017671046,NRCH,12:27,,12:25,,,,,false,,,,,,,12:23,,,,
201909017671056,LIVST,,11:30,,,11:30,,,,,,,,,false,,,11:29,,
201909017671056,BTHNLGR,,,,11:33,,,,,,,false,,,,,11:33,,,
201909017671056,BOWJ,,,,11:35,,,,,,,false,,,,,11:34,,,
201909017671056,STFD,,11:38,11:37:30,,11:38:30,,,false,,,,,,false,11:36,,11:39,,
201909017671056,MRYLAND,,,,11:40,,,,,,,false,,,,,11:40,,,
201909017671056,FRSTGTJ,,,,11:41,,,,,,,false,,,,,11:41,,,
201909017671056,MANRPK,,,,11:41:30,,,,,11:41,,false,,,,,,,,
