rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202209016738407,LIVST,,17:00,,,17:00,,,,,,,,,false,,,16:59,,
202209016738407,BTHNLGR,,,,17:03,,,,,,,false,,,,,17:02,,,
202209016738407,BOWJ,,,,17:05,,,,,,,false,,,,,17:04,,,
202209016738407,STFD,,,,17:06,,,,,,,false,,,,,17:06,,,
202209016738407,MRYLAND,,,,17:06:30,,,,,,,false,,,,,17:06,,,
202209016738407,FRSTGTJ,,,,17:07:30,,,,,,,false,,,,,17:07,,,
202209016738407,ILFORD,,,,17:08:30,,,,,,,false,,,,,17:08,,,
202209016738407,SVNKNGS,,,,17:09,,,,,,,false,,,,,17:09,,,
202209016738407,GODMAYS,,,,17:09:30,,,,,,,false,,,,,17:09,,,
202209016738407,CHDWLHT,,,,17:10,,,,,,,false,,,,,17:10,,,
202209016738407,GIDEAPK,,,,17:12:30,,,,,,,false,,,,,17:12,,,
202209016738407,ROMFORD,,,,17:11,,,,,,,false,,,,,17:12,,,
202209016738407,HRLDWOD,,,,17:13,,,,,,,false,,,,,17:14,,,
202209016738407,BRTWOOD,,,,17:16,,,,,,,false,,,,,17:16,,,
202209016738407,SHENFLD,,,,17:18:30,,,,,,,false,,,,,17:18,,,
202209016738407,CHLMSFD,,,,17:26,,,,,,,false,,,,,17:26,,,
202209016738407,WITHAME,,,,17:33,,,,,,,false,,,,,17:33,,,
202209016738407,MRKSTEY,,,,17:38,,,,,17:39,,false,,,,,,,,
202209016738407,CLCHSTR,,,,17:42,,,,,,,false,,,,,17:42,,,
202209016738407,MANNGTR,17:48,17:49,17:48,,17:49,,,false,,,,,,false,17:48,,17:49,,
202209016738407,IPSWHJN,,,,17:56:30,,,,,,,false,,,,,17:55,,,
202209016738407,IPSWICH,17:59,18:00,17:58:30,,18:00,,,false,,,,,,false,17:58,,17:59,,
202209016738407,IPSWESJ,,,,18:02,,,,,,,false,,,,,18:01,,,
202209016738407,IPSWEPJ,,,,18:02:30,,,,,,,false,,,,,18:02,,,
202209016738407,STWMRKT,18:10,18:11,18:10,,18:11:30,,,false,,,,,,false,18:14,,18:15,,
202209016738407,HAGHLYJ,,,,18:13:30,,,,,,,false,,,,,18:18,,,
202209016738407,DISS,18:22,18:23,18:22,,18:23:30,,,false,,,,,,false,18:26,,18:27,,
202209016738407,TROWSEJ,,,,18:38,,,,,,,false,,,,,18:40,,,
202209016738407,TRWSSBJ,,,,18:38:30,,,,,,,false,,,,,18:41,,,
202209016738407,NRCHTPJ,,,,18:39,,,,,,,false,,,,,18:42,,,
202209016738407,NRCH,18:41,,18:41,,,,,false,,,,,,,18:43,,,,
202209017140000,LIVST,,12:30,,,12:30,,,,,,,,,false,,,12:29,,
202209017140000,BTHNLGR,,,,12:33,,,,,,,false,,,,,12:32,,,
202209017140000,BOWJ,,,,12:35,,,,,,,false,,,,,12:34,,,
202209017140000,STFD,,12:38,12:37,,12:38,,,false,,,,,,false,12:37,,12:40,,
202209017140000,MRYLAND,,,,12:39,,,,,,,false,,,,,12:41,,,
202209017140000,FRSTGTJ,,,,12:40,,,,,,,false,,,,,12:42,,,
202209017140000,MANRPK,,,,12:40:30,,,,,12:42,,false,,,,,,,,
202209017140000,ILFORD,,,,12:41,,,,,,,false,,,,,12:43,,,
202209017140000,SVNKNGS,,,,12:41:30,,,,,,,false,,,,,12:44,,,
202209017140000,GODMAYS,,,,12:42,,,,,,,false,,,,,12:44,,,
202209017140000,CHDWLHT,,,,12:42:30,,,,,,,false,,,,,12:45,,,
202209017140000,GIDEAPK,,,,12:45,,,,,,,false,,,,,12:47,,,
202209017140000,ROMFORD,,,,12:44,,,,,,,false,,,,,12:47,,,
202209017140000,HRLDWOD,,,,12:46,,,,,,,false,,,,,12:49,,,
202209017140000,BRTWOOD,,,,12:49,,,,,,,false,,,,,12:51,,,
202209017140000,SHENFLD,,,,12:51,,,,,,,false,,,,,12:53,,,
202209017140000,CHLMSFD,12:59,13:01,12:59,,13:01:30,,,false,,,,,,false,13:01,,13:02,,
202209017140000,WITHAME,,,,13:09,,,,,,,false,,,,,13:09,,,
202209017140000,MRKSTEY,,,,13:14,,,,,,,false,,,,,13:14,,,
202209017140000,CLCHSTR,13:19,13:20,13:19,,13:20:30,,,false,,,,,,false,13:19,,13:19,,
202209017140000,MANNGTR,13:27,13:28,13:27,,13:28:30,,,false,,,,,,false,13:26,,13:28,,
202209017140000,IPSWHJN,,,,13:36,,,,,,,false,,,,,13:34,,,
202209017140000,IPSWICH,13:38,13:39,13:38,,13:39:30,,,false,,,,,,false,13:40,,13:42,,
202209017140000,IPSWESJ,,,,13:41,,,,,,,false,,,,,13:43,,,
202209017140000,IPSWEPJ,,,,13:41:30,,,,,,,false,,,,,13:44,,,
202209017140000,STWMRKT,13:50,13:51,13:49:30,,13:51,,,false,,,,,,false,13:53,,13:53,,
202209017140000,HAGHLYJ,,,,13:53,,,,,,,false,,,,,13:56,,,
202209017140000,DISS,14:02,14:03,14:01:30,,14:03,,,false,,,,,,false,14:04,,14:05,,
202209017140000,TROWSEJ,,,,14:17:30,,,,,,,false,,,,,14:18,,,
202209017140000,TRWSSBJ,,,,14:18,,,,,,,false,,,,,14:19,,,
202209017140000,NRCHTPJ,,,,14:18:30,,,,,,,false,,,,,14:19,,,
202209017140000,NRCH,14:20,,14:20,,,,,false,,,,,,,14:21,,,,
202209017140004,LIVST,,14:30,,,14:30,,,,,,,,,false,,,14:31,,
202209017140004,BTHNLGR,,,,14:33,,,,,,,false,,,,,14:34,,,
202209017140004,BOWJ,,,,14:35,,,,,,,false,,,,,14:36,,,
202209017140004,STFD,,14:38,14:37:30,,14:38:30,,,false,,,,,,false,14:37,,14:39,,
202209017140004,MRYLAND,,,,14:39:30,,,,,,,false,,,,,14:39,,,
202209017140004,FRSTGTJ,,,,14:40:30,,,,,,,false,,,,,14:40,,,
202209017140004,ILFORD,,,,14:41:30,,,,,,,false,,,,,14:41,,,
202209017140004,SVNKNGS,,,,14:42,,,,,,,false,,,,,14:42,,,
202209017140004,GODMAYS,,,,14:42:30,,,,,,,false,,,,,14:43,,,
202209017140004,CHDWLHT,,,,14:43,,,,,,,false,,,,,14:43,,,
202209017140004,GIDEAPK,,,,14:45:30,,,,,,,false,,,,,14:45,,,
202209017140004,ROMFORD,,,,14:44,,,,,,,false,,,,,14:45,,,
202209017140004,HRLDWOD,,,,14:46,,,,,,,false,,,,,14:47,,,
202209017140004,BRTWOOD,,,,14:49,,,,,,,false,,,,,14:49,,,
202209017140004,SHENFLD,,,,14:51:30,,,,,,,false,,,,,14:51,,,
202209017140004,CHLMSFD,15:00,15:02,14:59:30,,15:02,,,false,,,,,,false,14:59,,15:01,,
202209017140004,WITHAME,,,,15:09:30,,,,,,,false,,,,,15:08,,,
202209017140004,MRKSTEY,,,,15:14:30,,,,,,,false,,,,,15:13,,,
202209017140004,CLCHSTR,15:20,15:21,15:19:30,,15:21,,,false,,,,,,false,15:18,,15:20,,
202209017140004,MANNGTR,15:28,15:28,15:27:30,,15:28:30,,,false,,,,,,false,15:27,,15:29,,
202209017140004,IPSWHJN,,,,15:36,,,,,,,false,,,,,15:35,,,
202209017140004,IPSWICH,15:38,15:39,15:38,,15:39:30,,,false,,,,,,false,15:37,,15:38,,
202209017140004,IPSWESJ,,,,15:41,,,,,,,false,,,,,15:40,,,
202209017140004,IPSWEPJ,,,,15:41:30,,,,,,,false,,,,,15:40,,,
202209017140004,STWMRKT,15:50,15:51,15:49:30,,15:51,,,false,,,,,,false,15:48,,15:50,,
202209017140004,HAGHLYJ,,,,15:53,,,,,,,false,,,,,15:53,,,
202209017140004,DISS,16:02,16:03,16:01:30,,16:03,,,false,,,,,,false,16:01,,16:03,,
202209017140004,TROWSEJ,,,,16:17:30,,,,,,,false,,,,,16:15,,,
202209017140004,TRWSSBJ,,,,16:18,,,,,,,false,,,,,16:16,,,
202209017140004,NRCHTPJ,,,,16:18:30,,,,,,,false,,,,,16:17,,,
202209017140004,NRCH,16:20,,16:20,,,,,false,,,,,,,16:18,,,,
202209018750500,LIVST,,06:00,,,06:00,,,,,,,,,false,,,05:59,,
202209018750500,BTHNLGR,,,,06:03,,,,,,,false,,,,,06:02,,,
202209018750500,BOWJ,,,,06:05,,,,,,,false,,,,,06:04,,,
202209018750500,STFD,,,,06:06,,,,,,,false,,,,,06:06,,,
202209018750500,MRYLAND,,,,06:06:30,,,,,,,false,,,,,06:06,,,
202209018750500,FRSTGTJ,,,,06:07:30,,,,,,,false,,,,,06:07,,,
