rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202201017036041,LIVST,,06:22,,,06:22,,,,,,,,,false,,,06:21,,
202201017036041,BTHNLGR,,,,06:25,,,,,,,false,,,,,06:25,,,
202201017036041,BOWJ,,,,06:27,,,,,,,false,,,,,06:27,,,
202201017036041,STFD,,06:29,06:28:30,,06:29:30,,,false,,,,,,false,06:29,,06:30,,
202201017036041,FRSTGTJ,,,,06:32,,,,,,,false,,,,,06:32,,,
202201017036041,FRSTGT,,,,06:31,,,,,,,false,,,,,06:32,,,
202201017036041,MANRPK,,,,06:32:30,,,,,,,false,,,,,06:33,,,
202201017036041,ILFORD,,,,06:34,,,,,,,false,,,,,06:35,,,
202201017036041,SVNKNGS,,,,06:37:30,,,,,,,false,,,,,06:38,,,
202201017036041,GODMAYS,,,,06:38,,,,,,,false,,,,,06:39,,,
202201017036041,CHDWLHT,,,,06:38:30,,,,,,,false,,,,,06:40,,,
202201017036041,ROMFORD,,,,06:41,,,,,,,false,,,,,06:42,,,
202201017036041,GIDEAPK,,,,06:42:30,,,,,06:43,,false,,,,,,,,
202201017036041,HRLDWOD,,,,06:43,,,,,,,false,,,,,06:44,,,
202201017036041,BRTWOOD,,,,06:46,,,,,,,false,,,,,06:46,,,
202201017036041,SHENFLD,,,,06:48:30,,,,,,,false,,,,,06:47,,,
202201017036041,CHLMSFD,06:57,06:58,06:56:30,,06:58,,,false,,,,,,false,06:54,,06:57,,
202201017036041,WITHAME,,,,07:05:30,,,,,,,false,,,,,07:04,,,
202201017036041,MRKSTEY,,,,07:10:30,,,,,,,false,,,,,07:09,,,
202201017036041,CLCHSTR,07:16,07:17,07:15:30,,07:17,,,false,,,,,,false,07:14,,07:16,,
202201017036041,MANNGTR,07:24,07:25,07:23:30,,07:25,,,false,,,,,,false,07:23,,07:25,,
202201017036041,IPSWHJN,,,,07:32:30,,,,,,,false,,,,,07:32,,,
202201017036041,IPSWICH,07:35,07:36,07:35,,07:36:30,,,false,,,,,,false,07:34,,07:35,,
202201017036041,IPSWESJ,,,,07:38:30,,,,,,,false,,,,,07:37,,,
202201017036041,IPSWEPJ,,,,07:39,,,,,,,false,,,,,07:38,,,
202201017036041,STWMRKT,07:47,07:48,07:46:30,,07:48,,,false,,,,,,false,07:46,,07:47,,
202201017036041,HAGHLYJ,,,,07:50,,,,,,,false,,,,,07:50,,,
202201017036041,DISS,07:59,08:00,07:58:30,,08:00,,,false,,,,,,false,07:58,,08:00,,
202201017036041,TROWSEJ,,,,08:14:30,,,,,,,false,,,,,08:13,,,
202201017036041,TRWSSBJ,,,,08:15,,,,,08:13,,false,,,,,,,,
202201017036041,NRCHTPJ,,,,08:15:30,,,,,,,false,,,,,08:14,,,
202201017036041,NRCH,08:17,,08:17,,,,,false,,,,,,,08:16,,,,
202201017036043,LIVST,,07:22,,,07:22,,,,,,,,,false,,,07:21,,
202201017036043,BTHNLGR,,,,07:25,,,,,,,false,,,,,07:24,,,
202201017036043,BOWJ,,,,07:27,,,,,,,false,,,,,07:26,,,
202201017036043,STFD,,07:29,07:28:30,,07:29:30,,,false,,,,,,false,07:28,,07:29,,
202201017036043,FRSTGT,,,,07:31,,,,,,,false,,,,,07:31,,,
202201017036043,FRSTGTJ,,,,07:32,,,,,,,false,,,,,07:32,,,
202201017036043,MANRPK,,,,07:32:30,,,,,,,false,,,,,07:32,,,
202201017036043,ILFORD,,,,07:34,,,,,,,false,,,,,07:34,,,
202201017036043,SVNKNGS,,,,07:37:30,,,,,,,false,,,,,07:37,,,
202201017036043,GODMAYS,,,,07:38,,,,,,,false,,,,,07:38,,,
202201017036043,CHDWLHT,,,,07:38:30,,,,,,,false,,,,,07:39,,,
202201017036043,GIDEAPK,,,,07:42:30,,,,,,,false,,,,,07:41,,,
202201017036043,ROMFORD,,,,07:41,,,,,,,false,,,,,07:41,,,
202201017036043,HRLDWOD,,,,07:43,,,,,,,false,,,,,07:43,,,
202201017036043,BRTWOOD,,,,07:46,,,,,,,false,,,,,07:45,,,
202201017036043,SHENFLD,,,,07:48:30,,,,,,,false,,,,,07:47,,,
202201017036043,CHLMSFD,07:57,07:58,07:56:30,,07:58,,,false,,,,,,false,07:54,,07:57,,
202201017036043,WITHAME,,,,08:05:30,,,,,,,false,,,,,08:04,,,
202201017036043,MRKSTEY,,,,08:10:30,,,,,,,false,,,,,08:10,,,
202201017036043,CLCHSTR,08:16,08:17,08:15:30,,08:17,,,false,,,,,,false,08:14,,08:16,,
202201017036043,MANNGTR,08:24,08:25,08:23:30,,08:25,,,false,,,,,,false,08:23,,08:24,,
202201017036043,IPSWHJN,,,,08:32:30,,,,,,,false,,,,,08:31,,,
202201017036043,IPSWICH,08:35,08:36,08:35,,08:36:30,,,false,,,,,,false,08:34,,08:35,,
202201017036043,IPSWESJ,,,,08:38:30,,,,,,,false,,,,,08:37,,,
202201017036043,IPSWEPJ,,,,08:39,,,,,,,false,,,,,08:38,,,
202201017036043,STWMRKT,08:47,08:48,08:46:30,,08:48,,,false,,,,,,false,08:45,,08:46,,
202201017036043,HAGHLYJ,,,,08:50,,,,,,,false,,,,,08:50,,,
202201017036043,DISS,08:59,09:00,08:58:30,,09:00,,,false,,,,,,false,08:58,,08:59,,
202201017036043,TROWSEJ,,,,09:14:30,,,,,,,false,,,,,09:12,,,
202201017036043,TRWSSBJ,,,,09:15,,,,,,,false,,,,,09:13,,,
202201017036043,NRCHTPJ,,,,09:15:30,,,,,,,false,,,,,09:14,,,
202201017036043,NRCH,09:17,,09:17,,,,,false,,,,,,,09:15,,,,
202201017036044,LIVST,,08:22,,,08:22,,,,,,,,,false,,,08:21,,
202201017036044,BTHNLGR,,,,08:25,,,,,,,false,,,,,08:24,,,
202201017036044,BOWJ,,,,08:27,,,,,,,false,,,,,08:26,,,
202201017036044,STFD,,08:29,08:28:30,,08:29:30,,,false,,,,,,false,08:28,,08:29,,
202201017036044,FRSTGTJ,,,,08:32,,,,,,,false,,,,,08:31,,,
202201017036044,FRSTGT,,,,08:31,,,,,,,false,,,,,08:31,,,
202201017036044,MANRPK,,,,08:32:30,,,,,,,false,,,,,08:32,,,
202201017036044,ILFORD,,,,08:34,,,,,,,false,,,,,08:33,,,
202201017036044,SVNKNGS,,,,08:37:30,,,,,,,false,,,,,08:36,,,
202201017036044,GODMAYS,,,,08:38,,,,,,,false,,,,,08:37,,,
202201017036044,CHDWLHT,,,,08:38:30,,,,,,,false,,,,,08:38,,,
202201017036044,GIDEAPK,,,,08:42:30,,,,,,,false,,,,,08:40,,,
202201017036044,ROMFORD,,,,08:41,,,,,,,false,,,,,08:40,,,
202201017036044,HRLDWOD,,,,08:43,,,,,,,false,,,,,08:42,,,
202201017036044,BRTWOOD,,,,08:46,,,,,,,false,,,,,08:44,,,
202201017036044,SHENFLD,,,,08:48:30,,,,,,,false,,,,,08:46,,,
202201017036044,CHLMSFD,08:57,08:58,08:56:30,,08:58,,,false,,,,,,false,08:53,,08:57,,
202201017036044,WITHAME,,,,09:05:30,,,,,,,false,,,,,09:04,,,
202201017036044,MRKSTEY,,,,09:10:30,,,,,,,false,,,,,09:09,,,
202201017036044,CLCHSTR,09:16,09:17,09:15:30,,09:17,,,false,,,,,,false,09:13,,09:16,,
202201017036044,MANNGTR,09:24,09:25,09:23:30,,09:25,,,false,,,,,,false,09:23,,09:24,,
202201017036044,IPSWHJN,,,,09:32:30,,,,,,,false,,,,,09:31,,,
202201017036044,IPSWICH,09:35,09:36,09:35,,09:36:30,,,false,,,,,,false,09:33,,09:35,,
202201017036044,IPSWESJ,,,,09:38:30,,,,,,,false,,,,,09:36,,,
202201017036044,IPSWEPJ,,,,09:39,,,,,,,false,,,,,09:37,,,
202201017036044,STWMRKT,09:47,09:48,09:46:30,,09:48,,,false,,,,,,false,09:45,,09:46,,
202201017036044,HAGHLYJ,,,,09:50,,,,,,,false,,,,,09:50,,,
202201017036044,DISS,09:59,10:00,09:58:30,,10:00,,,false,,,,,,false,09:58,,10:00,,
202201017036044,TROWSEJ,,,,10:14:30,,,,,,,false,,,,,10:12,,,
202201017036044,TRWSSBJ,,,,10:15,,,,,10:13,,false,,,,,,,,
202201017036044,NRCHTPJ,,,,10:15:30,,,,,,,false,,,,,10:14,,,
202201017036044,NRCH,10:17,,10:17,,,,,false,,,,,,,10:15,,,,
202201017036046,LIVST,,09:22,,,09:22,,,,,,,,,false,,,09:22,,
202201017036046,BTHNLGR,,,,09:25,,,,,,,false,,,,,09:25,,,
202201017036046,BOWJ,,,,09:27,,,,,,,false,,,,,09:27,,,
202201017036046,STFD,,09:29,09:28:30,,09:29:30,,,false,,,,,,false,09:29,,09:30,,
202201017036046,FRSTGT,,,,09:31,,,,,,,false,,,,,09:32,,,
202201017036046,FRSTGTJ,,,,09:32,,,,,,,false,,,,,09:33,,,
202201017036046,MANRPK,,,,09:32:30,,,,,,,false,,,,,09:34,,,
202201017036046,ILFORD,,,,09:34,,,,,,,false,,,,,09:35,,,
202201017036046,SVNKNGS,,,,09:37:30,,,,,,,false,,,,,09:38,,,
202201017036046,GODMAYS,,,,09:38,,,,,,,false,,,,,09:40,,,
202201017036046,CHDWLHT,,,,09:38:30,,,,,,,false,,,,,09:40,,,
202201017036046,ROMFORD,,,,09:41,,,,,,,false,,,,,09:42,,,
202201017036046,GIDEAPK,,,,09:42:30,,,,,09:43,,false,,,,,,,,
202201017036046,HRLDWOD,,,,09:43,,,,,,,false,,,,,09:44,,,
202201017036046,BRTWOOD,,,,09:46,,,,,,,false,,,,,09:46,,,
